dataset,dataset_size,model,architecture,optimizer,learning_rate,batch_size,param_count,param_count_log10,learning_rate_log10,batch_size_log10,gradient_norm_log10,ntk_trace_proxy_log10,initial_loss_log10,T_conv,patience_P,min_delta,max_epochs,val_loss_prefix
TinyImageNet,100000,densenet121,CNN,AdamW,0.002,128,7158856,6.854843627,-2.698970004,2.10720997,0.765790974,1.531581913,0.732587582,13,5,0.0005,200,"[3.735568816148782, 3.218007700352729, 2.8919165798380404, 2.6946025075791757, 2.6025265032732032, 2.5829041819029217, 2.583593816696843, 2.6766920934749554, 2.878773665126366, 3.1919011496290377, 3.4657128611697425, 3.815481695947768, 3.8892909394034856]"
TinyImageNet,100000,resnet50,CNN,SGD,0.0005,32,23917832,7.378721811,-3.301029995,1.505149978,2.542344081,5.084688244,1.123143734,18,5,0.0005,200,"[4.988203676363912, 4.743732793643452, 4.498318870989278, 4.276895376059194, 4.055149268037595, 3.9193676759640628, 3.790359523730537, 3.7348470923999626, 3.62906947455848, 3.5917515396690978, 3.567641306989871, 3.588346606245437, 3.589811929879478, 3.637862680057367, 3.786463247701383, 3.8202423843712854, 3.9593481651891156, 4.113255500793457]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.0005,32,23917832,7.378721811,-3.301029995,1.505149978,2.818272339,5.636544656,1.375809693,12,5,0.0005,200,"[4.187181097250015, 4.130658865736696, 3.374718701115812, 3.434030478754744, 2.9913179470708195, 3.1841352332514314, 3.161819873526454, 3.1483648882125514, 3.4284355229082197, 4.143611723622575, 4.471988031658501, 4.2671091632721145]"
TinyImageNet,100000,resnet50,CNN,SGD,0.0005,64,23917832,7.378721811,-3.301029995,1.806179974,2.909312173,5.818624364,1.373705729,21,5,0.0005,200,"[5.216787408111961, 4.979322934606273, 4.812882626891896, 4.652642866608444, 4.503807784645421, 4.385131920978522, 4.264548467223052, 4.16302987116917, 4.071676781223078, 3.9883736577003623, 3.9113984457246818, 3.866350570302101, 3.8395767029683303, 3.810462775503754, 3.830666624057065, 3.8297516616286744, 3.8324331007186014, 3.9061498201576765, 3.994353526716779, 4.042140925765797]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.0005,64,23917832,7.378721811,-3.301029995,1.806179974,2.770727185,5.541454351,1.325124288,12,5,0.0005,200,"[4.153904216304706, 4.109862200014151, 3.368932837893249, 3.2699300483533533, 3.157967725377174, 3.3671204800818377, 3.343265105204977, 3.59475490090194, 3.5053789220797786, 3.8336571523338367, 4.102367238633952, 4.41369095121979]"
TinyImageNet,100000,resnet50,CNN,SGD,0.0005,128,23917832,7.378721811,-3.301029995,2.10720997,2.389860721,4.779721454,1.113886702,27,5,0.0005,200,"[5.2435297664207745, 5.141979410678526, 5.052605055555513, 4.934435609020764, 4.838923007627077, 4.749324822727638, 4.655992043169239, 4.569194461725935, 4.484367787083493, 4.3992044291918795, 4.331757892536212, 4.281025826176511, 4.231305460386638, 4.188782870015012, 4.163774155363252, 4.1323929134803485, 4.114324183403691, 4.1018756009355375, 4.097893986520888, 4.088939555083649]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.0005,128,23917832,7.378721811,-3.301029995,2.10720997,2.939990125,5.879980277,1.466009943,13,5,0.0005,200,"[4.606114502194561, 3.8237961304338675, 3.4467138700847384, 3.1221117550813697, 3.120858038528056, 3.0459900566294222, 3.399428769002987, 3.3696211380294607, 3.7439886316468445, 4.010327251651619, 4.509849309921265, 4.665754831289943, 4.711339787591862]"
TinyImageNet,100000,resnet50,CNN,SGD,0.001,32,23917832,7.378721811,-3,1.505149978,3.027399384,6.054798758,1.4902337,16,5,0.0005,200,"[4.872189556828703, 4.461899993518671, 4.132650545229927, 3.9041847207675726, 3.708537036999346, 3.603676863752615, 3.9278566045121264, 3.603940137278158, 3.5016355461205917, 3.6527877128162323, 3.8592916555678882, 3.6791792350074353, 3.895519046356884, 3.9137776865365024, 4.350728997026389, 4.3691109369357175]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.001,32,23917832,7.378721811,-3,1.505149978,2.812738333,5.625476631,1.308181502,14,5,0.0005,200,"[4.262117402622113, 4.182721511243631, 3.4766207503053708, 6.2818867954583215, 3.421297164770742, 3.3236295026712144, 3.063579659492444, 3.804524303244326, 4.415456034885809, 4.286984004151707, 4.702402596656507, 4.815656313880945, 7.391604353444645, 8.111433117534405]"
TinyImageNet,100000,resnet50,CNN,SGD,0.001,64,23917832,7.378721811,-3,1.806179974,2.747617842,5.495235721,1.254618122,18,5,0.0005,200,"[4.984974341787351, 4.689334602112982, 4.416173514287183, 4.200068426739638, 4.009170185988117, 3.8879320575932788, 3.7531552572918545, 3.6440864641954946, 3.669591349401292, 3.6261361890537724, 3.610383519701138, 3.6698416281657615, 3.7551457061889066, 3.863667892042998, 3.9665005738568153, 4.146954503029016, 4.2964498100766715, 4.433609253282]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.001,64,23917832,7.378721811,-3,1.806179974,2.605449496,5.210898964,1.310741204,13,5,0.0005,200,"[4.253929142739363, 3.95070781069956, 4.171467533536777, 3.3322421684386625, 3.2376704944926464, 3.0034695749829528, 3.043525302486055, 3.3643560151385654, 3.251616474929129, 3.563737125153754, 4.3662620365240015, 4.189790075751627, 5.348708324371629]"
TinyImageNet,100000,resnet50,CNN,SGD,0.001,128,23917832,7.378721811,-3,2.10720997,2.458972633,4.917945259,1.183057544,19,5,0.0005,200,"[5.19075509566295, 4.9324651005901865, 4.7558123250550866, 4.564751492270941, 4.400648596920544, 4.277353256563597, 4.161025629767889, 4.096618033662627, 4.012830507906178, 3.9717494566229323, 3.939200570311727, 3.892707037020333, 3.8994916028614286, 3.958972502358352, 3.980624051033696, 4.050770116757743, 4.129644294328328, 4.265338260916215, 4.421831287915194]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.001,128,23917832,7.378721811,-3,2.10720997,2.872196654,5.744393329,1.459664683,14,5,0.0005,200,"[4.1809131435201135, 3.655401923988439, 3.5677115192896203, 3.1178278892855102, 3.3871732150452045, 8.640540219560455, 3.0707961667942096, 3.1417808291278306, 3.4487336345865756, 3.892201755620256, 4.383066533487054, 4.383626832237726, 4.584358076506023, 4.643120168130609]"
TinyImageNet,100000,resnet50,CNN,SGD,0.002,32,23917832,7.378721811,-2.698970004,1.505149978,2.811830022,5.623660028,1.344158781,14,5,0.0005,200,"[4.697823606740934, 4.512387124113381, 3.907895654154281, 4.307964684483342, 3.9896062052668855, 3.87331989550362, 3.578100641695455, 4.135488170404404, 3.9855115604095945, 4.076582913962416, 4.332445151508806, 5.645383762475401, 6.391103677475415, 6.308667261379595]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.002,32,23917832,7.378721811,-2.698970004,1.505149978,2.642327494,5.284655014,1.199246368,11,5,0.0005,200,"[4.795305943717591, 6.7594294121471075, 3.912427954780408, 3.4994964820508376, 5.324163140580296, 9.504912360407674, 6.918668392748117, 8.492872681480627, 4.997396732671573, 23.941206897028717, 5.575222247705673]"
TinyImageNet,100000,resnet50,CNN,SGD,0.002,64,23917832,7.378721811,-2.698970004,1.806179974,2.414647799,4.82929563,1.152109186,13,5,0.0005,200,"[4.8559861638743405, 4.3970166482743185, 4.113119044880958, 3.859231020994247, 3.688301976319331, 3.58606505090264, 3.58782279719213, 3.6243579934357077, 3.620096217295167, 3.6626232642277032, 3.823376140776713, 3.9579769259045836, 4.100085420972982]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.002,64,23917832,7.378721811,-2.698970004,1.806179974,2.723513543,5.447027045,1.204393149,13,5,0.0005,200,"[4.39018983749827, 3.7615632023780967, 3.4396619250060647, 3.5292945151116437, 6.044854410135063, 3.083378150964239, 3.829366964899051, 4.471920476597585, 3.2286870874417057, 3.6383761402907644, 3.6694484121480566, 4.084269930602638, 4.260088035255481]"
TinyImageNet,100000,resnet50,CNN,SGD,0.002,128,23917832,7.378721811,-2.698970004,2.10720997,2.555933783,5.111867593,1.151963002,16,5,0.0005,200,"[5.034666115724588, 4.677088381368903, 4.398838845989372, 4.230234704440153, 4.086775692203377, 3.9480772169330454, 3.888881155207187, 3.8637578517575806, 3.85715684407874, 3.9415525333790837, 3.998115784005274, 4.117130234271666, 4.239721080924891, 4.461004743093176, 4.660680933843685, 4.833079670048967]"
TinyImageNet,100000,resnet50,CNN,AdamW,0.002,128,23917832,7.378721811,-2.698970004,2.10720997,2.550669232,5.101338442,1.153538049,14,5,0.0005,200,"[4.235417462602446, 3.650336036199256, 3.588302705861345, 3.9651744516589975, 101.9900866641274, 3.602017936827261, 3.1962812158125864, 3.2326372213001493, 3.2357885716836665, 3.5947167511227764, 4.32006832315952, 4.192484101162681, 4.769784314722955, 4.599644413477258]"
CIFAR10,50000,resnet50,CNN,SGD,0.0005,32,23528522,7.371594647,-3.301029995,1.505149978,1.8872722,3.774544408,0.402984457,17,5,0.0005,200,"[1.859177958470183, 1.7554816643650921, 1.5885923937105904, 1.5167068562949428, 1.5409495141178655, 1.45072874150718, 1.4424736200811001, 1.3997291823545583, 1.4269226692355097, 1.3733662608713388, 1.5496637171830614, 1.406405239821242, 1.4399418027256243, 1.4055247112584952, 1.4547479061272959, 1.5373319722593022, 1.6119558439848902]"
CIFAR10,50000,resnet50,CNN,AdamW,0.0005,32,23528522,7.371594647,-3.301029995,1.505149978,2.281420256,4.562840546,0.66837586,25,5,0.0005,200,"[1.5486143793160922, 1.4288142927157612, 1.6154940583454533, 1.8016988781694405, 1.5244063546482367, 1.305187299419135, 0.9442265273663945, 1.0400223497765513, 1.1065639685898925, 0.8611527430935028, 0.8380417382945649, 0.861789879040977, 0.965830813295925, 0.9836578714771392, 1.5491976094322082, 0.7928361924121174, 0.817558217067688, 0.779651089455373, 0.8169630517403539, 1.0495298210614787]"
CIFAR10,50000,resnet50,CNN,SGD,0.0005,64,23528522,7.371594647,-3.301029995,1.806179974,1.924885256,3.849770502,0.543828497,16,5,0.0005,200,"[1.9538114435353857, 1.8824206438793498, 1.6677615437538, 1.6457579705365903, 1.5160837021602946, 1.5091121006923116, 1.4718135648472295, 1.4414097237738834, 1.43232067679144, 1.4448893495426056, 1.4587123500313728, 1.4676784481971887, 1.4883962960759545, 1.5385353314648769, 1.5519777665472334, 1.5759724302656333]"
CIFAR10,50000,resnet50,CNN,AdamW,0.0005,64,23528522,7.371594647,-3.301029995,1.806179974,1.673209632,3.346419261,0.424424963,26,5,0.0005,200,"[1.599138556771977, 1.3963555515192116, 1.2758602499961853, 1.279209081914015, 1.166416344369293, 1.1522294487922815, 1.0388731049124602, 1.6423655463631746, 0.9221958259868014, 1.0472976576750446, 0.9480374174512876, 0.8534438146907053, 0.8672303646613079, 0.9032342917979903, 0.9516847828391252, 0.9595192110842201, 1.4155310707487119, 0.9056886187784231, 0.8203126767258735, 0.8453405171063295]"
CIFAR10,50000,resnet50,CNN,SGD,0.0005,128,23528522,7.371594647,-3.301029995,2.10720997,2.382944437,4.765888894,0.737984698,17,5,0.0005,200,"[2.157023212577723, 1.929376089120213, 1.7998262417467334, 1.7136861568764796, 1.6204920645001568, 1.5811001228380808, 1.5422583124305629, 1.5558459804027895, 1.5287306248387205, 1.5081143288672725, 1.5476672257049173, 1.5745005622694763, 1.5646731883664675, 1.5926339565953123, 1.6189423377000833, 1.6869955425021015, 1.7242024804972396]"
CIFAR10,50000,resnet50,CNN,AdamW,0.0005,128,23528522,7.371594647,-3.301029995,2.10720997,2.118156766,4.236313485,0.554972881,16,5,0.0005,200,"[1.6992901744721811, 1.5036368385145935, 1.3508314943011803, 1.1939134703406804, 1.279335769671428, 1.1000455157666267, 1.238434426392181, 1.1320228471031673, 0.9964437084861949, 1.0669517728346813, 1.2412423446208616, 1.0719039093090008, 1.1304702524897419, 1.2017094379738917, 1.1892049886003326, 1.2768505962589118]"
CIFAR10,50000,resnet50,CNN,SGD,0.001,32,23528522,7.371594647,-3,1.505149978,2.136595027,4.273190059,0.593622253,17,5,0.0005,200,"[1.8687707597074417, 1.820392524853301, 1.7730171177714777, 1.3969262933578734, 1.4138918945583672, 1.4246266236701333, 1.3954146805281837, 1.3951611130382306, 1.3802620210586645, 1.3145441540513938, 1.3727680180019464, 1.6083796723201251, 1.420596866752393, 1.6983450245552552, 1.524761700592102, 1.6471554949260747, 1.6843108786180758]"
CIFAR10,50000,resnet50,CNN,AdamW,0.001,32,23528522,7.371594647,-3,1.505149978,2.430674324,4.861348624,0.855981007,21,5,0.0005,200,"[2.392439882214458, 2.091846317148056, 2.2595035538505823, 3.580461231664347, 2.0897330472263667, 1.3418550445629767, 1.2809023021128232, 2.8520271246806503, 0.9943485518994803, 0.9071885167409818, 1.0603061925869781, 0.8182225778651314, 0.7735158221218914, 0.7507327671249073, 0.8119717742117069, 0.7789230090551102, 0.8098415358188434, 0.883790869968006, 1.0568502651045497, 0.9728177106513763]"
CIFAR10,50000,resnet50,CNN,SGD,0.001,64,23528522,7.371594647,-3,1.806179974,1.994860607,3.989721236,0.652476039,16,5,0.0005,200,"[1.8772848206720534, 1.7383805019840313, 1.603278520760263, 1.5632097516090246, 1.513615168583621, 1.4131676421803274, 1.4442339361093606, 1.4084975130998405, 1.3929585871423127, 1.4315293996956697, 1.4969019567131236, 1.5678712938241899, 1.6339965815756732, 1.6712227030924172, 1.676428124403498, 1.7496275495571696]"
CIFAR10,50000,resnet50,CNN,AdamW,0.001,64,23528522,7.371594647,-3,1.806179974,1.920864808,3.841729619,0.490562289,24,5,0.0005,200,"[4.5238767308034715, 7.542850347081567, 1.8402493356899092, 1.4185379963771554, 1.3989750177237639, 4.090645843250736, 1.9390780994087269, 1.2631955105028334, 1.195187834417744, 1.1628534672366586, 1.1869101539538924, 1.163599705999824, 1.183785441574777, 0.9175068933493012, 0.8538523090493148, 1.1637293197167147, 0.825131937576707, 1.4791769178429985, 0.827920103528697, 0.8575448765876187]"
CIFAR10,50000,resnet50,CNN,SGD,0.001,128,23528522,7.371594647,-3,2.10720997,2.420561263,4.841122488,0.636844145,15,5,0.0005,200,"[1.981608310832253, 1.7843083837364293, 1.6885944499245173, 1.591948865335199, 1.5087445974349976, 1.5266894750957247, 1.5102905397173725, 1.4836566900905175, 1.4974598386619664, 1.5410026598580275, 1.5797400761254226, 1.6132134591476828, 1.67656164833262, 1.7400497726247282, 1.8086080913302265]"
CIFAR10,50000,resnet50,CNN,AdamW,0.001,128,23528522,7.371594647,-3,2.10720997,2.500014609,5.000029246,0.75211329,23,5,0.0005,200,"[3.134827772273293, 2.1030340828473055, 1.4153917982608457, 1.3452747947053065, 1.5460029765020442, 1.1401700724529316, 1.1574761263931854, 1.1419938915892491, 4.732595833042, 1.6263312735135043, 0.9498110677622542, 0.9579739510258541, 1.0768543798712236, 0.9812697519229937, 0.973236729072619, 0.8553310957136033, 0.8932242204871359, 0.8818043915531303, 0.9463805918452106, 0.9730032878586009]"
CIFAR10,50000,resnet50,CNN,SGD,0.002,32,23528522,7.371594647,-2.698970004,1.505149978,2.163848199,4.327696419,0.583712856,16,5,0.0005,200,"[3.5435635415129005, 2.540704020296042, 1.8607541490286683, 2.9181913377377935, 2.086450212489302, 1.562485111788058, 2.473116245132666, 1.6212298321647767, 1.3556520738921607, 1.9576701667552558, 1.7173570190755705, 1.549213264696895, 1.4665437903457557, 1.399819961942423, 2.4183881338031146, 1.4094561496481728]"
CIFAR10,50000,resnet50,CNN,AdamW,0.002,32,23528522,7.371594647,-2.698970004,1.505149978,1.94240128,3.884802552,0.508086667,22,5,0.0005,200,"[1.8264838548514029, 2.105155214714928, 1.64266920432496, 1.4960171174698365, 1.395223015794358, 1.097637502910992, 0.9527922361232222, 1.0222082429419692, 0.8210670310087478, 0.856539130782167, 0.9333953523216918, 0.8661998245662774, 0.7543507436879526, 0.8573024381939977, 0.7469429135703431, 1.1451010375548476, 0.8495149921399717, 0.9401215317245489, 0.9542898419566048, 0.9845910748829857]"
CIFAR10,50000,resnet50,CNN,SGD,0.002,64,23528522,7.371594647,-2.698970004,1.806179974,2.043408124,4.086816176,0.58964348,16,5,0.0005,200,"[1.8483484748062815, 1.7099729168946576, 1.7967592553727945, 1.5271280950801387, 1.6160176757034983, 1.582789397543403, 1.4846834585924817, 1.4513735216893968, 1.424297802387529, 1.652512691962491, 1.7849832006320832, 1.6231326240642814, 1.7892108187553988, 2.059171964028838, 1.730380609916274, 1.8239148984289473]"
CIFAR10,50000,resnet50,CNN,AdamW,0.002,64,23528522,7.371594647,-2.698970004,1.806179974,2.073285071,4.146570133,0.609286334,19,5,0.0005,200,"[41.679523437645784, 1.7861280980383514, 1.5392444619707242, 1.4282150302722956, 1.435631258092868, 1.4880135309923985, 1.3845727253871358, 1.2740574501881934, 0.9534986254515921, 0.8627276557266332, 1.11373400156665, 0.7923398621522697, 0.8422505090570753, 0.8260809866486082, 1.0142472361683086, 0.9639728826702021, 1.0016032128956667, 1.0642130813401216, 1.065910652754413]"
CIFAR10,50000,resnet50,CNN,SGD,0.002,128,23528522,7.371594647,-2.698970004,2.10720997,2.145644673,4.291289397,0.67930655,14,5,0.0005,200,"[1.9095928487898428, 1.7712792746628387, 1.6904311964783487, 1.5338835052297086, 1.5385750471791135, 1.5297844349583494, 1.4916697287861305, 1.5576836474334137, 1.5443870085704177, 1.6262645283831825, 1.662555607059334, 1.8171836137771606, 1.8377732430832296, 1.8611834924432296]"
CIFAR10,50000,resnet50,CNN,AdamW,0.002,128,23528522,7.371594647,-2.698970004,2.10720997,2.266612603,4.533225203,0.684234723,23,5,0.0005,200,"[1.6078614977341663, 1.4522609076922453, 2.8687444442435157, 2.3897657122793077, 3.325511773175831, 1.4074774361863922, 1.1774947967710374, 1.0816968392722215, 1.5745786156835435, 1.1716169035887416, 1.072968610479862, 1.0523191637630704, 0.9449931843371331, 1.6435528963427, 0.9327114518684677, 0.8948539985886103, 0.96162406553196, 1.066781071167958, 1.0602728015259852, 1.0528048971031285]"
TinyImageNet,100000,vgg16,CNN,SGD,0.0005,32,135088392,8.130618032,-3.301029995,1.505149978,0.035169293,0.070338599,0.724655863,19,5,0.0005,200,"[4.490732082543663, 3.8856871074761825, 3.6056480278222325, 3.397616770320807, 3.232192564315308, 3.0967676845221472, 3.049818215659632, 2.9042501381030097, 2.8917871568911373, 2.877216625518311, 2.9900746913001943, 2.858338986722806, 2.976683151607696, 3.1167724799043452, 3.198991572514129, 3.273078355926294, 3.4777080517607377, 3.6356135542019485, 3.681429328248143]"
TinyImageNet,100000,vgg16,CNN,AdamW,0.0005,32,135088392,8.130618032,-3.301029995,1.505149978,0.221365006,0.442729995,0.724263578,8,5,0.0005,200,"[5.298683673809893, 5.298363851663023, 5.298338183198874, 5.29833059493726, 5.298328571807081, 5.298326640083386, 5.2983243869135555, 5.2983258935971005]"
TinyImageNet,100000,vgg16,CNN,SGD,0.0005,64,135088392,8.130618032,-3.301029995,1.806179974,0.090872473,0.181744901,0.723638683,19,5,0.0005,200,"[4.735083182146595, 4.307700179944373, 3.8429750986159985, 3.6693434259694095, 3.558202108759789, 3.3416346577322407, 3.218842390995876, 3.1823343289126256, 3.0878556913630977, 3.126236870030689, 3.073436249593261, 3.0398440042119117, 3.119258306588337, 3.205341462117092, 3.3267414478739354, 3.446898091370892, 3.481406196667131, 3.7848953608494655, 3.8165649335095835]"
TinyImageNet,100000,vgg16,CNN,AdamW,0.0005,64,135088392,8.130618032,-3.301029995,1.806179974,0.162435315,0.324870569,0.725438162,43,5,0.0005,200,"[5.190813547486712, 5.107478618621826, 4.875267162444485, 4.558755677217131, 4.5516125016911015, 4.078056800137659, 3.8820716226176852, 3.780278374435036, 3.64609511642699, 3.544812152340154, 3.4499194075347512, 3.4960286237631633, 3.3258241635219306, 3.321342645936711, 3.197795205814823, 3.12987986036167, 3.2759257213325257, 3.0879697541522373, 3.08061189104797, 3.033214456716161]"
