dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss,cnn_family,depth_signature,downsample_type
CIFAR100,0.0005,64,0.15,10.927448131508458,4.1588830833596715,0.709659723083579,0.7192634660030984,-7.600902459542082,10.819778284410283,46,True,,1.5454120568988199,-0.39447003829984895,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,13.273655117211538,4.1588830833596715,0.18021375256646446,0.19034827246583422,-7.600902459542082,10.819778284410283,40,True,,1.5220048184493076,-0.39664963007047327,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,1.0372977610778134,1.0471792023375748,-7.600902459542082,10.819778284410283,69,True,,1.530965070839161,-0.41568050465101636,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.7403747434033945,0.7483819714831883,-7.600902459542082,10.819778284410283,69,True,,1.5243144145878098,-0.395340915588537,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,1.0367311220678481,1.0594140208323661,-7.600902459542082,10.819778284410283,20,True,,1.53833052049223,-0.5059734372535823,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.7799009532998211,0.7908516682756791,-7.600902459542082,10.819778284410283,28,True,,1.5506709726744055,-0.44068640429393025,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.8091429741680238,0.8102529129029429,-7.600902459542082,10.819778284410283,27,True,,1.5482031523097584,-0.4285181585853973,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,10.927448131508458,4.1588830833596715,0.7344052280427343,0.742010809012971,-7.600902459542082,10.819778284410283,45,True,,1.547072727758782,-0.39305122419765226,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.4292604534844213,0.4337571932252063,-7.600902459542082,10.819778284410283,57,True,,1.527378941785985,-0.39715898330837474,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.7944435950952204,0.8047141503153518,-7.600902459542082,10.819778284410283,62,True,,1.5319807117016129,-0.3958110833805244,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.26171088932550535,0.2706906831007037,-7.600902459542082,10.819778284410283,52,True,,1.5410807692991095,-0.39914533159361937,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.7667549167071536,0.7780273325820961,-7.600902459542082,10.819778284410283,20,True,,1.528655810038573,-0.47202201843060443,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,1.248565546222786,1.2611698001600788,-7.600902459542082,10.819778284410283,59,True,,1.5331542541270997,-0.3658960343959482,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.7495264904280062,0.7626945023941909,-7.600902459542082,10.819778284410283,20,True,,1.5448252308318662,-0.38996904984479175,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.7966677273255316,0.8110755962779038,-7.600902459542082,10.819778284410283,28,True,,1.544531179797547,-0.421986876060656,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.653362988537249,0.6635451210907009,-7.600902459542082,10.819778284410283,18,True,,1.5399377619253536,-0.3764093671143546,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.7248921580883988,0.7384968268557178,-7.600902459542082,10.819778284410283,26,True,,1.5450239969769293,-0.4082187562062369,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.4384028385319493,0.4412496966727899,-7.600902459542082,10.819778284410283,56,True,,1.5295599702132943,-0.3866160732113314,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,10.927448131508458,4.1588830833596715,0.7121730028034751,0.7186319189085485,-7.600902459542082,10.819778284410283,44,True,,1.5329677328613847,-0.376280234619242,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,1.2248352765202521,1.2369171568337307,-7.600902459542082,10.819778284410283,65,True,,1.5331702076974756,-0.37796608689038824,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,10.927448131508458,4.1588830833596715,0.7093598519673835,0.7180516891981751,-7.600902459542082,10.819778284410283,43,True,,1.545351152843684,-0.3549051630618461,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.5404842194573627,0.5515632200314387,-7.600902459542082,10.819778284410283,56,True,,1.5309617699487663,-0.3950952521096288,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.7995514081598443,0.8082468606340651,-7.600902459542082,10.819778284410283,27,True,,1.540859462792219,-0.36077341897967485,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,13.273655117211538,4.1588830833596715,0.15038275575107057,0.16041272529742145,-7.600902459542082,10.819778284410283,39,True,,1.5370641083253391,-0.39108125058538884,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.7788049772464365,0.8010069164161685,-7.600902459542082,10.819778284410283,29,True,,1.5431959759760487,-0.3658461914270707,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,13.273655117211538,4.1588830833596715,0.1844804667377159,0.1949407664503197,-7.600902459542082,10.819778284410283,40,True,,1.5268471050386285,-0.4041721956626148,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,13.273655117211538,4.1588830833596715,0.19239512608182668,0.20116436200315096,-7.600902459542082,10.819778284410283,43,True,,1.5330437043311491,-0.42928955070445024,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,1.1679255782381768,1.1741237022628639,-7.600902459542082,10.819778284410283,19,True,,1.5442669688661248,-0.40148750509241876,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.7187729048750789,0.7348623158975098,-7.600902459542082,10.819778284410283,68,True,,1.5319800934137715,-0.4082704876148027,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.3932942095888156,0.4028142897798319,-7.600902459542082,10.819778284410283,56,True,,1.5307692679326264,-0.3730857205632619,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.9646162678365092,0.9750546564746757,-7.600902459542082,10.819778284410283,18,True,,1.5402179384946433,-0.428074337848757,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,13.273655117211538,4.1588830833596715,0.180244819675617,0.19093400984544917,-7.600902459542082,10.819778284410283,40,True,,1.535948932718886,-0.37566155054058764,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.45971622299256326,0.47789653624398076,-7.600902459542082,10.819778284410283,59,True,,1.5306841467052443,-0.41493749652478173,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.9846320002633668,0.9951948736228093,-7.600902459542082,10.819778284410283,61,True,,1.5411519405403624,-0.39405406489775874,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.35316042256273106,0.365425446635995,-7.600902459542082,10.819778284410283,52,True,,1.540221004567909,-0.3875420448399232,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,1.087774759120544,1.0909666117959007,-7.600902459542082,10.819778284410283,19,True,,1.5690013267402985,-0.34617582026528343,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.7142242002525441,0.7235934478856819,-7.600902459542082,10.819778284410283,25,True,,1.539818962170788,-0.3690627129044723,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.9607610818511398,0.9696748326710833,-7.600902459542082,10.819778284410283,74,True,,1.5292800975932839,-0.3679760121454754,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.8831160047982609,0.8907784348904186,-7.600902459542082,10.819778284410283,20,True,,1.5545892312709957,-0.370447959778957,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.8049392368796584,0.8133678658440573,-7.600902459542082,10.819778284410283,17,True,,1.5227711859622055,-0.37987908092370043,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,13.273655117211538,4.1588830833596715,0.21768599955480622,0.22752951112785355,-7.600902459542082,10.819778284410283,40,True,,1.5307823707992603,-0.41613440032406024,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.9249643761648414,0.9356736481228936,-7.600902459542082,10.819778284410283,61,True,,1.524261142749342,-0.40453657114092606,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,10.927448131508458,4.1588830833596715,0.7519607601286336,0.7610129461881713,-7.600902459542082,10.819778284410283,43,True,,1.541142546635128,-0.37014559020654675,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,1.3737926770010034,1.3832949439755724,-7.600902459542082,10.819778284410283,65,True,,1.5221568693492897,-0.41174449183277245,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.4616476478670222,0.4731692972072826,-7.600902459542082,10.819778284410283,50,True,,1.5318624056666408,-0.39292981365065277,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.929313214838261,0.9405298836503474,-7.600902459542082,10.819778284410283,19,True,,1.5502819131919543,-0.42125134028784045,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,10.927448131508458,4.1588830833596715,0.7248778027295101,0.7330072097494283,-7.600902459542082,10.819778284410283,44,True,,1.530803314394908,-0.4129422617745184,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,14.039233141606905,4.1588830833596715,0.9102126421065935,0.9216291679662237,-7.600902459542082,10.819778284410283,19,True,,1.5365727882771612,-0.46934676342532905,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.4406383547444163,0.4505941035943093,-7.600902459542082,10.819778284410283,51,True,,1.5265966213178284,-0.37949631120241123,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,11.64040357338165,4.1588830833596715,0.731270803113959,0.7392994592839216,-7.600902459542082,10.819778284410283,26,True,,1.5386344870637763,-0.4043981285431145,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.15,12.980698425454511,4.1588830833596715,0.3687504758287877,0.37745768479773023,-7.600902459542082,10.819778284410283,57,True,,1.5402167120627048,-0.38264821780210045,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,1.014804920619212,1.0243655127857436,-7.600902459542082,10.819778284410283,68,True,,1.5513137120096263,-0.3691417713929229,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.9268974906527057,0.9369187709467202,-7.600902459542082,10.819778284410283,58,True,,1.5413234659015222,-0.362102788641258,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.15,12.891600875456882,4.1588830833596715,0.8300512873305912,0.8411641221122985,-7.600902459542082,10.819778284410283,60,True,,1.530836740702901,-0.3854004195053489,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.74337284509448,0.7526637273757306,-7.600902459542082,10.819778284410283,37,True,,1.539185977578307,-0.08569686436472237,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.377249588394796,0.39047724170345777,-7.600902459542082,10.819778284410283,51,True,,1.5373459110424434,-0.10575056503974764,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.8023840555659866,0.8279603077433839,-7.600902459542082,10.819778284410283,23,True,,1.5345776485015963,-0.14461522787844922,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.35216154852702936,0.3616636790987923,-7.600902459542082,10.819778284410283,46,True,,1.5321170348360815,-0.11595041279530148,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.7301954959943834,0.7409861760759542,-7.600902459542082,10.819778284410283,39,True,,1.5458099263406817,-0.08118323705666021,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.3312273340226057,0.3429001044486857,-7.600902459542082,10.819778284410283,48,True,,1.5299585165932204,-0.12049506298241687,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.7425045232139609,0.7524510303858615,-7.600902459542082,10.819778284410283,23,True,,1.5302296315007289,-0.15528569944954737,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.23148956087851155,0.24384000384858337,-7.600902459542082,10.819778284410283,37,True,,1.5203334415214869,-0.09665487618030998,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.012595599667879,1.0174503042297924,-7.600902459542082,10.819778284410283,58,True,,1.5440443301979383,-0.08833128764024008,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,0.6809451803691301,0.684606119651436,-7.600902459542082,10.819778284410283,57,True,,1.522631918460156,-0.09280777853637645,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.4368388970163076,0.44879403440865473,-7.600902459542082,10.819778284410283,51,True,,1.5309467094980769,-0.09315132487595992,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,1.0042948355863792,1.0095414792608128,-7.600902459542082,10.819778284410283,17,True,,1.5530031652479992,-0.10136706809949725,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.22801394029909636,0.2382723863007505,-7.600902459542082,10.819778284410283,39,True,,1.533756607810877,-0.10839444659598838,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.7911335895500875,0.8169588514474043,-7.600902459542082,10.819778284410283,41,True,,1.5364094742327137,-0.13147146749699673,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.43604067716851846,0.44650506974710524,-7.600902459542082,10.819778284410283,48,True,,1.5346318124530125,-0.10362305378519263,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.7205459909359567,0.7294944091665734,-7.600902459542082,10.819778284410283,23,True,,1.5472099523152099,-0.0859420996827466,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,0.745728872258548,0.7553711379990222,-7.600902459542082,10.819778284410283,52,True,,1.5508568504163338,-0.09448600847565981,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.4521935365877376,0.4603796546145134,-7.600902459542082,10.819778284410283,53,True,,1.5251549654316134,-0.11705426941019559,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.31940516318588,0.3253865230723829,-7.600902459542082,10.819778284410283,50,True,,1.5435927926254267,-0.07450040359656199,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.7279655919151838,0.7377605547059684,-7.600902459542082,10.819778284410283,22,True,,1.532237783270465,-0.12754907609566118,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.7955345850466761,0.8123331685276454,-7.600902459542082,10.819778284410283,40,True,,1.555306374359283,-0.057264663010426174,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,0.8070835546993805,0.8172230990471174,-7.600902459542082,10.819778284410283,17,True,,1.555639241577578,-0.06479064082803958,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.38305249355029575,0.39561300287211376,-7.600902459542082,10.819778284410283,50,True,,1.529217066374417,-0.10556189366854478,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.2885367741551015,1.3044509828812663,-7.600902459542082,10.819778284410283,60,True,,1.536127920571795,-0.10312706924043608,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.0344670305152197,1.0494051887845344,-7.600902459542082,10.819778284410283,59,True,,1.533343210395401,-0.08513926881854438,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.7696351704932199,0.7883862747269043,-7.600902459542082,10.819778284410283,25,True,,1.552084211905739,-0.07265541705591227,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.4922396556667273,0.5059112483700766,-7.600902459542082,10.819778284410283,46,True,,1.5457223151343595,-0.07005213426570746,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.20357380887243878,0.21260444390800637,-7.600902459542082,10.819778284410283,38,True,,1.5225502626976088,-0.11328056405884315,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.3325392676389586,0.34216064668410845,-7.600902459542082,10.819778284410283,46,True,,1.5234993462295527,-0.09478982957042079,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.1506846971365688,0.1611096190147184,-7.600902459542082,10.819778284410283,35,True,,1.5276163958981104,-0.09902520806599016,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.3099131124546832,0.3200573944490024,-7.600902459542082,10.819778284410283,49,True,,1.540434277993372,-0.0740754560561646,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.7274242415795034,0.735276798183355,-7.600902459542082,10.819778284410283,38,True,,1.5451266197099687,-0.10122334410367131,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.38497356464345656,0.3967425742983614,-7.600902459542082,10.819778284410283,50,True,,1.5213404564276478,-0.09187278178696592,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,0.6345010478022389,0.6488586994562384,-7.600902459542082,10.819778284410283,18,True,,1.5383332851717695,-0.11754702166598537,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.20923733956016174,0.21818234184976792,-7.600902459542082,10.819778284410283,32,True,,1.540600409670784,-0.08845435146871966,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.7306966303212631,0.7416298224543059,-7.600902459542082,10.819778284410283,22,True,,1.541801335555085,-0.08866502761848086,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,11.64040357338165,4.1588830833596715,0.757040305849218,0.7676650304469221,-7.600902459542082,10.819778284410283,24,True,,1.5347379735095064,-0.11921507865476352,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.1549965009558011,0.16496144279971353,-7.600902459542082,10.819778284410283,35,True,,1.547767588536565,-0.07261465254702636,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.3037498450000712,0.3137471159815517,-7.600902459542082,10.819778284410283,50,True,,1.5500795343289262,-0.07557818767552721,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,0.8211714163133744,0.8306749115088516,-7.600902459542082,10.819778284410283,16,True,,1.5386919119330493,-0.07415659238591223,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.7949035763779913,0.8014155460994417,-7.600902459542082,10.819778284410283,42,True,,1.5546816095446785,-0.10850193387565657,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.20217152019706325,0.21502271545968105,-7.600902459542082,10.819778284410283,38,True,,1.534609304449952,-0.10107983859491729,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.20427076645450112,0.215105934549582,-7.600902459542082,10.819778284410283,34,True,,1.5436419889555126,-0.0864349603277054,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.15638349140797447,0.166436743500181,-7.600902459542082,10.819778284410283,35,True,,1.5229831182499052,-0.1416043880191908,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.0613880950300203,1.071737704460295,-7.600902459542082,10.819778284410283,54,True,,1.522868630477277,-0.09711875890667909,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.056039331790146,1.0671394263169882,-7.600902459542082,10.819778284410283,53,True,,1.5289845398141857,-0.08608611253385266,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,0.8785447949352241,0.8888708834869585,-7.600902459542082,10.819778284410283,16,True,,1.5290476890413598,-0.10820574069974409,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.48902195762608563,0.4993447134242236,-7.600902459542082,10.819778284410283,43,True,,1.5294549109376077,-0.10520617802947578,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,0.9312470915603682,0.9412084553180106,-7.600902459542082,10.819778284410283,17,True,,1.5506072525477446,-0.06763116872595928,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,1.1030015576345722,1.1140145161087023,-7.600902459542082,10.819778284410283,18,True,,1.5480674836363797,-0.12849954521318863,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,14.039233141606905,4.1588830833596715,0.8088272590585619,0.8185544819368763,-7.600902459542082,10.819778284410283,15,True,,1.5305775543937512,-0.0806056680631352,resnet_mini,"[1, 1, 1]",proj_block
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.25482896868143023,0.26572085604883594,-7.600902459542082,10.819778284410283,40,True,,1.5257442167111166,-0.12928248058534839,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,0.9858870046336821,0.9948575716043999,-7.600902459542082,10.819778284410283,61,True,,1.536158090827476,-0.09648511107021666,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.21447353740559194,0.22394371700522492,-7.600902459542082,10.819778284410283,37,True,,1.5395375487865792,-0.11502944489644243,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.15318543578666155,0.16309262491880275,-7.600902459542082,10.819778284410283,34,True,,1.540928198667496,-0.07272573332950182,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.45785483349911243,0.4637250613439117,-7.600902459542082,10.819778284410283,47,True,,1.5412025844221942,-0.07840347384073137,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,13.273655117211538,4.1588830833596715,0.194898415953667,0.2065554646653008,-7.600902459542082,10.819778284410283,39,True,,1.5356953801847792,-0.13732302394800616,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.41744286433733063,0.43353553954669927,-7.600902459542082,10.819778284410283,50,True,,1.536672897268858,-0.08297655562217837,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.3018628511510282,1.3074207783116525,-7.600902459542082,10.819778284410283,52,True,,1.5370749759626432,-0.10056797659080646,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.435066422314277,0.4451844813770172,-7.600902459542082,10.819778284410283,51,True,,1.526565435950083,-0.11135136674072375,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,10.927448131508458,4.1588830833596715,0.7259991040267424,0.7333309368077354,-7.600902459542082,10.819778284410283,37,True,,1.5313858451319349,-0.09861148579800189,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR100,0.0005,64,0.2,12.980698425454511,4.1588830833596715,0.39578412574653626,0.4043919381921915,-7.600902459542082,10.819778284410283,50,True,,1.5324906689627935,-0.10868876868001588,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR100,0.0005,64,0.2,12.891600875456882,4.1588830833596715,1.4825958360895666,1.4923810293530513,-7.600902459542082,10.819778284410283,62,True,,1.540463807719207,-0.08122208968866425,vgg_lite,"[1, 1, 1]",stride2_conv
