dataset,architecture,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.620316327049444,6.609571619917415,-6.907755278982137,10.819778284410283,11,True,,1.6379326815636825,-0.4291821535244431
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.560392585767091,6.562868145708684,-6.907755278982137,10.819778284410283,10,True,,1.6159989830613515,-0.3421462864655467
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.863552641830382,6.87052781411871,-6.907755278982137,10.819778284410283,12,True,,1.5580980375003444,-0.5226689469336234
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.782779124287128,6.779703719833974,-6.907755278982137,10.819778284410283,10,True,,1.612045859794361,-0.4088282270939019
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.6385408812082165,6.6414561940379295,-6.907755278982137,10.819778284410283,13,True,,1.5770080464100735,-0.5033197962621808
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.371060398223275,8.365127032563603,-6.907755278982137,10.819778284410283,10,True,,1.6688323682960482,-0.37790641911463124
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.585845118708952,6.588848252191346,-6.907755278982137,10.819778284410283,11,True,,1.6106482506935562,-0.48893980310267665
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.7752331087590045,6.773868927911822,-6.907755278982137,10.819778284410283,13,True,,1.5820206990583516,-0.5027405022936292
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.41312086960949,8.40007862720833,-6.907755278982137,10.819778284410283,9,True,,1.625850452818208,-0.3324225040479277
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.5071123251775616,6.513302787026916,-6.907755278982137,10.819778284410283,11,True,,1.5495757366791145,-0.3936144970316636
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.341705480371532,8.320573405026499,-6.907755278982137,10.819778284410283,8,True,,1.6732416258266845,-0.31320075909378514
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.6529595070069085,6.645105451236713,-6.907755278982137,10.819778284410283,10,True,,1.6196982243718792,-0.490010832977722
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.767370464835745,6.769621180295121,-6.907755278982137,10.819778284410283,12,True,,1.56745537809705,-0.3387251339322179
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.372590022768913,8.336699133193184,-6.907755278982137,10.819778284410283,9,True,,1.650840853894655,-0.4032117025368631
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.466991253155058,8.452752189937533,-6.907755278982137,10.819778284410283,11,True,,1.6753425623229536,-0.45962014080961267
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.474328386229285,8.439077770128327,-6.907755278982137,10.819778284410283,9,True,,1.6459619265305736,-0.36075606279437245
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.40907322877534,8.412985218045604,-6.907755278982137,10.819778284410283,9,True,,1.6480405270063363,-0.3092711436559691
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.6619082363410325,6.659543636853956,-6.907755278982137,10.819778284410283,10,True,,1.6301802900061384,-0.5411479867113204
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.528632871686166,6.527728354136404,-6.907755278982137,10.819778284410283,12,True,,1.5926721730285494,-0.31002438097903795
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.420593871854622,8.4183441221588,-6.907755278982137,10.819778284410283,8,True,,1.6711510600999822,-0.42330310369052626
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.9019786130252845,6.900544810417564,-6.907755278982137,10.819778284410283,13,True,,1.5715008294207333,-0.48643523203594874
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.665454703423407,6.665827248222194,-6.907755278982137,10.819778284410283,11,True,,1.6210742016074142,-0.38416794934782944
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.765902192495159,6.774818638743757,-6.907755278982137,10.819778284410283,13,True,,1.586931395647033,-0.4307172064230033
CIFAR100,CCT-Small,0.001,64,0.15,13.387315060845234,4.1588830833596715,6.8187521681645,6.817591690287758,-6.907755278982137,10.819778284410283,13,True,,1.560257834039307,-0.3831606296840649
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.61293452960997,6.600164035033917,-6.907755278982137,10.819778284410283,11,True,,1.638377023277828,-0.42649941356573184
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.55775563809671,8.511364011658829,-6.907755278982137,10.819778284410283,9,True,,1.6715699532162482,-0.2529586535877811
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.756702871720952,6.7594370048913275,-6.907755278982137,10.819778284410283,10,True,,1.6024969753158251,-0.5287957531416714
CIFAR100,ViT-Tiny-32/4,0.001,64,0.15,14.416492009747854,4.1588830833596715,8.531466369670879,8.526192905781771,-6.907755278982137,10.819778284410283,9,True,,1.6646652327524056,-0.31920535987038284
CIFAR100,PiT-XS,0.001,64,0.15,13.587158465720453,4.1588830833596715,6.6137335525823735,6.607097924641449,-6.907755278982137,10.819778284410283,10,True,,1.6184102395808777,-0.28941974542437204
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.67561985005209,6.682521063159321,-6.907755278982137,10.819778284410283,11,True,,1.5693243065690794,-0.1438670017305331
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.530621361088148,8.507085247350828,-6.907755278982137,10.819778284410283,9,True,,1.679897044454373,-0.04846564867785273
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.563337483997858,6.560772462338564,-6.907755278982137,10.819778284410283,10,True,,1.600743340713145,-0.20794583462914976
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.691322719068371,6.688647509959473,-6.907755278982137,10.819778284410283,10,True,,1.5997567056344961,-0.2249012566248466
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.538349499722821,6.547095970288833,-6.907755278982137,10.819778284410283,10,True,,1.5420740536888122,-0.17765151112124364
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.622009514304525,8.615412821242085,-6.907755278982137,10.819778284410283,8,True,,1.6854356495556393,-0.0008574226690054303
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.830992423028568,6.825442420565438,-6.907755278982137,10.819778284410283,11,True,,1.5614585099779092,-0.1803040211304395
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.528166953661785,6.5253136691239115,-6.907755278982137,10.819778284410283,10,True,,1.6138026862889874,-0.022846787762329523
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.544842862308523,6.5384955603637716,-6.907755278982137,10.819778284410283,9,True,,1.5978559592701211,-0.04473388676412536
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.593902816834451,6.584439652590515,-6.907755278982137,10.819778284410283,10,True,,1.572875756300487,-0.0825330382620165
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.820219217486339,6.817492822939094,-6.907755278982137,10.819778284410283,11,True,,1.6288297957460751,-0.11252065842459781
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.700785499176543,6.704911453921021,-6.907755278982137,10.819778284410283,12,True,,1.598153743729912,-0.14375406250496486
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.715031385043644,6.707826047893379,-6.907755278982137,10.819778284410283,10,True,,1.5878900287037678,-0.056555347629630874
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.670947138190672,6.669807545594585,-6.907755278982137,10.819778284410283,10,True,,1.6373167634788377,-0.1347608211796929
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.519289700900068,6.521227862354681,-6.907755278982137,10.819778284410283,9,True,,1.6154100719167446,-0.12979303747082938
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.331768488353521,8.327953377469697,-6.907755278982137,10.819778284410283,10,True,,1.6370442403143055,-0.14684035228109285
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.66184450038442,6.66477211427255,-6.907755278982137,10.819778284410283,10,True,,1.5822262223429668,-0.1824245827689779
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.6195715847420695,6.616480196282539,-6.907755278982137,10.819778284410283,9,True,,1.6055044816722266,-0.014007041693573035
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.739885403788103,6.740229233131141,-6.907755278982137,10.819778284410283,10,True,,1.580409156346408,-0.1931223401598948
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.758940078069644,8.728222771637622,-6.907755278982137,10.819778284410283,10,True,,1.7546167055557305,-0.05746476552417943
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.690636730594912,6.663528130772876,-6.907755278982137,10.819778284410283,11,True,,1.5925041898792307,-0.20327973295699034
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.59992507773717,6.597297245255246,-6.907755278982137,10.819778284410283,9,True,,1.6112875687151902,-0.03724011567423737
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.732460220873143,6.724116092333852,-6.907755278982137,10.819778284410283,9,True,,1.6217157460401603,-0.07579607008758561
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.631633749398855,6.637423666295338,-6.907755278982137,10.819778284410283,9,True,,1.580040141347132,-0.15622883767742746
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.596637027832523,8.583764354551827,-6.907755278982137,10.819778284410283,8,True,,1.6394618884242773,0.020010151472093254
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.8091425696397225,6.805001581937964,-6.907755278982137,10.819778284410283,11,True,,1.5906404198506428,-0.20554999453821415
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.499147463974332,8.503955697139576,-6.907755278982137,10.819778284410283,9,True,,1.6028973472349972,-0.23914470934075432
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.721276833214179,6.725906835655186,-6.907755278982137,10.819778284410283,9,True,,1.583229807850234,-0.027524059046591182
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.634773280040379,6.6337659417424755,-6.907755278982137,10.819778284410283,9,True,,1.5990913734927186,-0.188199052631381
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.922298231914996,6.917402759638223,-6.907755278982137,10.819778284410283,10,True,,1.5738198860694594,-0.07348921065486963
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.633709286184825,6.652932419980666,-6.907755278982137,10.819778284410283,11,True,,1.5570481952117137,-0.1291656828138419
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.748037778234389,6.747268582053089,-6.907755278982137,10.819778284410283,11,True,,1.548312343097145,-0.21576487430994995
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.7651418115732564,6.765892675475146,-6.907755278982137,10.819778284410283,10,True,,1.5942246808929992,-0.0796133930801127
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.59923133774197,6.600919303474739,-6.907755278982137,10.819778284410283,9,True,,1.5656163299812038,-0.048325638970784825
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.460925195963195,8.432031967017172,-6.907755278982137,10.819778284410283,9,True,,1.6914430862395398,-0.07832521525537331
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.573744885520975,6.570550799448658,-6.907755278982137,10.819778284410283,12,True,,1.610067806629941,-0.14112441902568085
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.7020634541711255,6.702361079639272,-6.907755278982137,10.819778284410283,10,True,,1.61121750553931,-0.027630303389440274
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.61698581400607,6.622617843188401,-6.907755278982137,10.819778284410283,12,True,,1.5959277173148325,-0.13525807932875492
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.769563302743645,6.7588696286637635,-6.907755278982137,10.819778284410283,9,True,,1.618400031844945,-0.12404955373170361
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.710187031472929,6.694078838471301,-6.907755278982137,10.819778284410283,9,True,,1.675253452013439,0.04155296661389452
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.804662771435594,6.801607353666385,-6.907755278982137,10.819778284410283,10,True,,1.5888430707842136,-0.09980548231020775
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.806442292576607,6.8054960924374335,-6.907755278982137,10.819778284410283,9,True,,1.6047421703292684,-0.013363686474023133
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.498779708461782,8.480243914846065,-6.907755278982137,10.819778284410283,7,True,,1.6629014061580867,-0.0759444810393259
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.670387211196271,6.6675724483772765,-6.907755278982137,10.819778284410283,10,True,,1.5786656934835288,-0.07931092118157275
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.6637661345680685,6.672557402421637,-6.907755278982137,10.819778284410283,10,True,,1.5546143162918393,-0.1019350426139779
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.728143559490264,6.726971764753868,-6.907755278982137,10.819778284410283,11,True,,1.5616928105173422,-0.21490924970172465
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.49265926441198,8.499765660046554,-6.907755278982137,10.819778284410283,8,True,,1.6413520327375153,-0.07412757768906755
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.73631683181006,6.749254798268852,-6.907755278982137,10.819778284410283,8,True,,1.556488270767783,-0.1726881462492487
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.792965567255125,6.796288799961131,-6.907755278982137,10.819778284410283,11,True,,1.5731568440148582,-0.03837055450660465
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.605473943111004,8.62182811926815,-6.907755278982137,10.819778284410283,6,True,,1.71351783477004,0.08440474982634814
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.723331222422353,6.727677628375245,-6.907755278982137,10.819778284410283,11,True,,1.5972449679411165,-0.13951832614555387
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.825511904541714,6.816535392516697,-6.907755278982137,10.819778284410283,11,True,,1.6228347305390138,-0.10061147862878493
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.748883879104022,6.746129328076548,-6.907755278982137,10.819778284410283,10,True,,1.59873458780986,-0.18395190387136232
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.798534572434558,6.799415805073251,-6.907755278982137,10.819778284410283,9,True,,1.6019469467150727,-0.1967522049640921
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.965435758318959,8.938091864075508,-6.907755278982137,10.819778284410283,8,True,,1.68344581870973,0.053416076407132654
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.524328615317955,8.498686842438877,-6.907755278982137,10.819778284410283,10,True,,1.6617128996768535,-0.18949587811093163
CIFAR100,ViT-Tiny-32/4,0.001,64,0.2,14.416492009747854,4.1588830833596715,8.590430883765183,8.57199015838769,-6.907755278982137,10.819778284410283,7,True,,1.6273887728920333,-0.030813673373345167
CIFAR100,CCT-Small,0.001,64,0.2,13.387315060845234,4.1588830833596715,6.740608492055066,6.748652712932264,-6.907755278982137,10.819778284410283,10,True,,1.5781122360872428,-0.09292629261329935
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.652586685267603,6.6451936380025005,-6.907755278982137,10.819778284410283,10,True,,1.6218023154793844,-0.10503826540350185
CIFAR100,PiT-XS,0.001,64,0.2,13.587158465720453,4.1588830833596715,6.631965081621461,6.631775624210467,-6.907755278982137,10.819778284410283,10,True,,1.5955503641647082,-0.22211551237480315
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.766425921400043,6.767938565304965,-6.907755278982137,10.819778284410283,21,True,,1.5710310998464347,-0.869579910173649
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.719066089971172,6.712452226008539,-6.907755278982137,10.819778284410283,20,True,,1.5834555394746952,-0.9112566838084496
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.452591931494224,8.455415347068199,-6.907755278982137,10.819778284410283,18,True,,1.614384478322583,-0.8676125767816714
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.672745146406551,6.672078028945406,-6.907755278982137,10.819778284410283,16,True,,1.604736229700677,-0.7603303649687027
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.697671854670488,6.698552175475554,-6.907755278982137,10.819778284410283,20,True,,1.5763790536886766,-0.8563806112173902
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.814826350644478,6.818739722582596,-6.907755278982137,10.819778284410283,19,True,,1.584633685109787,-0.8923761985573262
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.473363486317965,8.476841783039333,-6.907755278982137,10.819778284410283,14,True,,1.6413766033657875,-0.8075416210365131
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.453501454396662,8.436780925572167,-6.907755278982137,10.819778284410283,17,True,,1.656161009731728,-0.8418379967086872
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.605738864690036,8.569674660803049,-6.907755278982137,10.819778284410283,14,True,,1.648064566828762,-0.9671666581253309
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.35759103728865,8.349482687306722,-6.907755278982137,10.819778284410283,14,True,,1.6752753285262398,-0.7175634148061842
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.6626321683641745,6.662025098059996,-6.907755278982137,10.819778284410283,18,True,,1.587282568879832,-0.9232484506681948
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.649777927270474,6.64510006936504,-6.907755278982137,10.819778284410283,16,True,,1.6090019882703694,-0.8203133435651575
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.469282207390878,8.451157321784379,-6.907755278982137,10.819778284410283,15,True,,1.6735641228600244,-0.7533014312052924
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.782714975833452,6.7834892817665855,-6.907755278982137,10.819778284410283,16,True,,1.6057726226788585,-0.9362309808633907
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.63078336609899,6.6249862490683595,-6.907755278982137,10.819778284410283,16,True,,1.60222997162104,-0.7822906436722471
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.737845348764867,6.737800405893041,-6.907755278982137,10.819778284410283,19,True,,1.5633811117293523,-0.7559593256161502
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.6160622226100205,6.623751360489741,-6.907755278982137,10.819778284410283,16,True,,1.5587235816917333,-0.842672692594443
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.724210499065433,6.720875800041727,-6.907755278982137,10.819778284410283,16,True,,1.5862915357504166,-0.9069165136412727
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.422886344660409,8.410305384452576,-6.907755278982137,10.819778284410283,14,True,,1.6252281720797033,-0.8867330135118355
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.598116916050481,8.590055418883901,-6.907755278982137,10.819778284410283,13,True,,1.6218320808239162,-0.7762600034942416
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.4383849265509,8.426528835274073,-6.907755278982137,10.819778284410283,15,True,,1.6629937030095956,-0.8755224783456507
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.766055420863211,6.766039696429495,-6.907755278982137,10.819778284410283,20,True,,1.5830404515719152,-0.8638307985594934
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.901332762652528,6.906235849257032,-6.907755278982137,10.819778284410283,20,True,,1.563308309339125,-0.8544252523786676
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.158519885034865,8.150018429375796,-6.907755278982137,10.819778284410283,15,True,,1.6653993635228936,-0.806505048726846
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.629163465482788,6.62712855732977,-6.907755278982137,10.819778284410283,21,True,,1.6065162634699615,-0.7914304684528501
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.681459043974791,6.6831193478358575,-6.907755278982137,10.819778284410283,20,True,,1.5974887915835072,-0.8036801235919733
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.713020600589159,6.702961128791596,-6.907755278982137,10.819778284410283,18,True,,1.617276922776716,-0.896716633859938
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.5191656801118825,6.508580960106599,-6.907755278982137,10.819778284410283,17,True,,1.604375893338121,-0.8451194895564277
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.665189733117577,6.668595905279541,-6.907755278982137,10.819778284410283,15,True,,1.591774027662002,-0.8577849211016138
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.831461210429186,8.832142752097516,-6.907755278982137,10.819778284410283,14,True,,1.6615645425149066,-0.6669304558815203
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.28917270420716,8.285329758502884,-6.907755278982137,10.819778284410283,14,True,,1.6571635729879408,-0.9138443334760369
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.615668210000925,8.606872971808086,-6.907755278982137,10.819778284410283,15,True,,1.6486472181103011,-0.677469528375905
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.65072538667361,6.651456830624191,-6.907755278982137,10.819778284410283,21,True,,1.5665653443607945,-0.8973871988424367
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.724095788751172,6.722262135175704,-6.907755278982137,10.819778284410283,16,True,,1.6212175670873166,-0.9193055896774104
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.5696470380587275,6.576411868759215,-6.907755278982137,10.819778284410283,16,True,,1.580708255111157,-0.8096155838623024
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.461706365041355,8.461129707724542,-6.907755278982137,10.819778284410283,16,True,,1.6217525790026326,-0.7724569403018569
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.529590929704012,8.517750438163999,-6.907755278982137,10.819778284410283,19,True,,1.6389057133392104,-0.8768901973602279
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.299386770005158,8.2764469534456,-6.907755278982137,10.819778284410283,17,True,,1.6434489844285376,-0.822986842657239
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.611376191239435,8.624531588034133,-6.907755278982137,10.819778284410283,15,True,,1.6617291008648356,-0.7388213440484567
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.370827318995692,8.367642135890796,-6.907755278982137,10.819778284410283,14,True,,1.670770740014036,-0.8711290786399476
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.420568067518577,8.411677994776014,-6.907755278982137,10.819778284410283,17,True,,1.6518486710554887,-0.7953040108282041
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.524811665516317,8.511027471347884,-6.907755278982137,10.819778284410283,17,True,,1.6387315210190585,-0.8214455818272612
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.709271953768189,6.7115223882620505,-6.907755278982137,10.819778284410283,16,True,,1.600623083200297,-0.7929653740289272
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.709199920262266,6.7065928867270745,-6.907755278982137,10.819778284410283,20,True,,1.5565277873880212,-0.7963153521766927
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.795821670022572,6.8023610273210435,-6.907755278982137,10.819778284410283,20,True,,1.5963025124165753,-0.780974715544774
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.600740107145584,6.59245281681605,-6.907755278982137,10.819778284410283,16,True,,1.6323137310446358,-0.7615539014909967
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.649034197917235,6.654726319991684,-6.907755278982137,10.819778284410283,16,True,,1.609014963812046,-0.851569338056899
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.860948713962775,6.861535964118992,-6.907755278982137,10.819778284410283,19,True,,1.5920869225742769,-0.7283222952400377
CIFAR100,ViT-Tiny-32/4,0.001,128,0.1,14.416492009747854,4.852030263919617,8.41833988310331,8.40584927943611,-6.907755278982137,10.819778284410283,14,True,,1.6613437310967827,-0.6473650879512188
CIFAR100,CCT-Small,0.001,128,0.1,13.387315060845234,4.852030263919617,6.780049152583543,6.777687006940025,-6.907755278982137,10.819778284410283,20,True,,1.5736838930041055,-0.7407970072882536
CIFAR100,PiT-XS,0.001,128,0.1,13.587158465720453,4.852030263919617,6.693419345470561,6.691228122091674,-6.907755278982137,10.819778284410283,17,True,,1.5875563223842557,-0.9821652095745388
