dataset,transformer,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.976123698,10.49415491,-6.907755279,6.907755279,0.907737949,0.311920051,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.012630379,10.5784747,-6.907755279,6.907755279,0.910827686,0.356590934,12,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.915759425,10.51042684,-6.907755279,6.907755279,0.812871707,0.073219417,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.975488949,10.53799191,-6.907755279,6.907755279,0.858206961,0.142141512,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.036261301,10.57012481,-6.907755279,6.907755279,0.926498371,0.397430797,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.990861511,10.58747493,-6.907755279,6.907755279,0.826449531,0.312353058,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.220087765,10.64110778,-6.907755279,6.907755279,0.848559355,0.121038978,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.907640112,10.51683888,-6.907755279,6.907755279,0.808318616,0.063170606,16,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.011110137,10.58419085,-6.907755279,6.907755279,0.824654976,0.14846139,31,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.02092197,10.53038741,-6.907755279,6.907755279,0.939171118,0.394842092,15,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.0045457,10.5915009,-6.907755279,6.907755279,0.955378527,0.422246305,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.036928837,10.6054681,-6.907755279,6.907755279,0.909660313,0.372650434,27,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.053417425,10.58340535,-6.907755279,6.907755279,0.955431168,0.397577235,27,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.081718047,10.58724062,-6.907755279,6.907755279,0.907670809,0.364141272,21,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.046707236,10.55367501,-6.907755279,6.907755279,0.891162174,0.251143057,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.004251875,10.56709813,-6.907755279,6.907755279,0.836659744,0.204632787,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.985954726,10.54816628,-6.907755279,6.907755279,0.896306295,0.328952479,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.054793381,10.62663739,-6.907755279,6.907755279,0.856592771,0.282312143,15,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.047256854,10.50749651,-6.907755279,6.907755279,0.86115388,0.163782238,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.039729194,10.57949928,-6.907755279,6.907755279,0.859795945,0.322866601,21,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.043237156,10.58235351,-6.907755279,6.907755279,0.875053445,0.30927939,20,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.080020039,10.58918545,-6.907755279,6.907755279,0.902220015,0.375302312,31,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.188399925,10.67708052,-6.907755279,6.907755279,0.898946049,0.254693106,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.980726811,10.53218294,-6.907755279,6.907755279,0.885116682,0.343259222,8,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.101720762,10.64977525,-6.907755279,6.907755279,0.81144941,-0.037876117,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.009253871,10.56489105,-6.907755279,6.907755279,0.856036133,0.275435735,12,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.061322064,10.56923003,-6.907755279,6.907755279,0.861196003,0.342635805,25,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.970967129,10.56912134,-6.907755279,6.907755279,0.896550566,0.384073026,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.950725218,10.49607013,-6.907755279,6.907755279,0.906446966,0.346087418,30,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.083195513,10.58307382,-6.907755279,6.907755279,0.858842999,0.134031678,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.021980553,10.58664327,-6.907755279,6.907755279,0.838206906,0.249284328,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.057725861,10.55298554,-6.907755279,6.907755279,0.93144677,0.33906948,34,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.024790166,10.59690115,-6.907755279,6.907755279,0.811781167,0.257698144,11,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.941904556,10.48872837,-6.907755279,6.907755279,0.88330994,0.354133047,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.099099806,10.54616503,-6.907755279,6.907755279,0.911176568,0.361230684,42,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.028904023,10.57707555,-6.907755279,6.907755279,0.844385257,0.176111918,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.069083077,10.62664138,-6.907755279,6.907755279,0.920524843,0.354560118,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.024620579,10.56681919,-6.907755279,6.907755279,0.82882048,0.234225225,12,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.957480896,10.4907698,-6.907755279,6.907755279,0.895029976,0.316312957,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.892304189,10.47838733,-6.907755279,6.907755279,0.84024244,0.2656586,15,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.102256792,10.61135176,-6.907755279,6.907755279,0.891352756,0.365403237,33,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.031190628,10.55665283,-6.907755279,6.907755279,0.869653262,0.095195429,15,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.122409538,10.70491595,-6.907755279,6.907755279,0.873385612,0.300032729,10,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.048937991,10.5620137,-6.907755279,6.907755279,0.92857516,0.308538368,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.96256338,10.51294885,-6.907755279,6.907755279,0.835817308,0.276389332,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.009280491,10.5875957,-6.907755279,6.907755279,0.866377004,0.226998017,35,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.897820684,10.52772692,-6.907755279,6.907755279,0.828533789,0.222201736,52,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.143037846,10.67238288,-6.907755279,6.907755279,0.946589996,0.421027355,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.922304649,10.49181594,-6.907755279,6.907755279,0.787417119,0.256414064,30,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.04109393,10.53772872,-6.907755279,6.907755279,0.926258002,0.372753576,18,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.019300799,10.56546313,-6.907755279,6.907755279,0.867429359,0.342325263,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.055877014,10.59825987,-6.907755279,6.907755279,0.923084277,0.306377292,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.094592803,10.60439843,-6.907755279,6.907755279,0.878337206,0.322048683,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.005658962,10.54756035,-6.907755279,6.907755279,0.84723386,0.301968453,16,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.90175226,10.46844094,-6.907755279,6.907755279,0.855058608,0.325024242,33,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.934356958,10.48879054,-6.907755279,6.907755279,0.898941489,0.330998417,21,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.049106978,10.57120921,-6.907755279,6.907755279,0.883274061,0.269098286,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.164126685,10.67321561,-6.907755279,6.907755279,0.857864575,0.304481478,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.007325517,10.5446078,-6.907755279,6.907755279,0.874666574,0.250530916,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.917449057,10.49601002,-6.907755279,6.907755279,0.864584361,0.320615367,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.946085559,10.49710513,-6.907755279,6.907755279,0.856757972,0.295789917,11,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.092783867,10.61915838,-6.907755279,6.907755279,0.84780032,0.247330821,30,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.016530313,10.57620966,-6.907755279,6.907755279,0.834289111,0.316172891,23,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.30458944,10.79017002,-6.907755279,6.907755279,0.917449156,0.376056714,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.056517281,10.6019862,-6.907755279,6.907755279,0.81950219,0.183716564,8,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.082500502,10.58765836,-6.907755279,6.907755279,0.894485171,0.365593396,11,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.980104256,10.60835801,-6.907755279,6.907755279,0.813266742,0.104311806,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.025336047,10.59438842,-6.907755279,6.907755279,0.927900344,0.371534403,24,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.04736852,10.58664897,-6.907755279,6.907755279,0.841144491,0.306378345,20,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.10912025,10.58410424,-6.907755279,6.907755279,0.905371076,0.342694957,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.020317652,10.62514878,-6.907755279,6.907755279,0.874579577,0.320238716,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.037319066,10.57116641,-6.907755279,6.907755279,0.906254614,0.393854372,20,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.020522793,10.55683484,-6.907755279,6.907755279,0.906368277,0.375042634,33,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.06399504,10.56915386,-6.907755279,6.907755279,0.869811124,0.355667344,21,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,6.946895519,10.57204084,-6.907755279,6.907755279,0.891222413,0.365238857,9,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.6,15.5250374,3.465735903,7.057966619,10.56343793,-6.907755279,6.907755279,0.906146527,0.35970374,27,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.073803833,10.56492011,-6.907755279,6.907755279,0.856251757,0.136217724,25,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.004492387,10.52695761,-6.907755279,6.907755279,0.879150723,0.171722356,24,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.031189266,10.54815453,-6.907755279,6.907755279,0.851405776,0.113139001,15,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.99371068,10.53536128,-6.907755279,6.907755279,0.814591126,0.045965186,22,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.967251913,10.55449545,-6.907755279,6.907755279,0.851268797,0.151649336,16,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.964034597,10.53179411,-6.907755279,6.907755279,0.834961955,0.080465646,18,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.989611647,10.58039307,-6.907755279,6.907755279,0.771363586,-0.052148968,20,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.002494239,10.5441534,-6.907755279,6.907755279,0.838304859,0.118346816,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.90840745,10.44009912,-6.907755279,6.907755279,0.914186335,0.023214815,25,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.996650726,10.51949888,-6.907755279,6.907755279,0.944180712,0.044230828,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.000930288,10.56184532,-6.907755279,6.907755279,0.829280222,0.112919782,27,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.982473672,10.55794434,-6.907755279,6.907755279,0.828578453,0.027762542,46,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.032836904,10.57569601,-6.907755279,6.907755279,0.85317271,0.140267034,29,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.048031715,10.56030332,-6.907755279,6.907755279,0.862723,0.125778803,18,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.034534772,10.56285949,-6.907755279,6.907755279,0.841887121,0.132396965,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.026536125,10.65511397,-6.907755279,6.907755279,0.835438631,0.013379198,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.095429117,10.59122985,-6.907755279,6.907755279,0.872828186,0.128515741,40,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.194937794,10.66880807,-6.907755279,6.907755279,0.951772535,0.250636507,53,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.084242755,10.6099442,-6.907755279,6.907755279,0.934328421,0.183827466,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.978039446,10.54001873,-6.907755279,6.907755279,0.910764301,0.151245762,21,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.934318313,10.49491816,-6.907755279,6.907755279,0.846348231,0.103270227,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.968096374,10.51980528,-6.907755279,6.907755279,0.837508281,-0.047482867,22,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.075117551,10.62803933,-6.907755279,6.907755279,0.928801692,0.224446375,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.140037859,10.57743247,-6.907755279,6.907755279,0.920255868,0.179135825,32,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.181404106,10.62698276,-6.907755279,6.907755279,0.929633254,0.186655582,36,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.988432505,10.52889323,-6.907755279,6.907755279,0.868037142,0.104528196,24,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.938446483,10.53651826,-6.907755279,6.907755279,0.891286267,0.185213699,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.034585129,10.54864064,-6.907755279,6.907755279,0.90562047,0.204825513,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.993664045,10.59966512,-6.907755279,6.907755279,0.85425112,0.073466787,16,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.902780548,10.52794743,-6.907755279,6.907755279,0.844038823,0.133017692,14,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.118975549,10.67754349,-6.907755279,6.907755279,0.910861055,0.17274641,16,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.953986444,10.53503189,-6.907755279,6.907755279,0.831691597,0.00354044,12,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.024869073,10.62228657,-6.907755279,6.907755279,0.842360817,0.103793785,38,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.957680948,10.5083466,-6.907755279,6.907755279,0.86770111,0.141546291,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.042132662,10.59559779,-6.907755279,6.907755279,0.927170737,0.101612834,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.027987341,10.56318579,-6.907755279,6.907755279,0.835679934,0.102460327,25,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.100353204,10.69217886,-6.907755279,6.907755279,0.861192577,0.146689122,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.965780809,10.52630509,-6.907755279,6.907755279,0.828123909,0.09356747,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.968521672,10.51393204,-6.907755279,6.907755279,0.89277399,0.143009088,20,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.001174912,10.5656082,-6.907755279,6.907755279,0.850125522,0.058232079,19,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.011382573,10.52806294,-6.907755279,6.907755279,0.908221074,0.060549896,41,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.075566674,10.61074939,-6.907755279,6.907755279,0.886322379,0.171951341,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.888699769,10.45624996,-6.907755279,6.907755279,0.840725864,0.136254549,22,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.016644811,10.54381743,-6.907755279,6.907755279,0.867377083,0.081480035,24,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.14241689,10.62256276,-6.907755279,6.907755279,0.873065513,0.095433196,32,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.954726621,10.57101563,-6.907755279,6.907755279,0.821858939,0.08382424,31,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.965238632,10.53599962,-6.907755279,6.907755279,0.81975241,-0.011678738,11,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.012946989,10.59597549,-6.907755279,6.907755279,0.926401229,0.110105488,12,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.08608634,10.61970231,-6.907755279,6.907755279,0.921113355,0.218755045,26,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.932799692,10.51322426,-6.907755279,6.907755279,0.818218065,0.11429031,17,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.01721635,10.59788719,-6.907755279,6.907755279,0.852066391,0.137892009,41,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.960714772,10.48007985,-6.907755279,6.907755279,0.847406539,0.046083701,13,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.970264944,10.5197874,-6.907755279,6.907755279,0.917899906,0.132886397,25,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.076171288,10.58035771,-6.907755279,6.907755279,0.882766205,0.141215322,31,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.129479897,10.67943142,-6.907755279,6.907755279,0.849475451,0.115788504,33,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.027528547,10.59271753,-6.907755279,6.907755279,0.806161087,0.049874335,11,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.976880839,10.51870475,-6.907755279,6.907755279,0.881035922,0.148112657,15,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.17664104,10.68090635,-6.907755279,6.907755279,0.8098296,0.078166355,26,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.006377192,10.59265357,-6.907755279,6.907755279,0.831538189,-0.024241139,29,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,6.99663937,10.5500645,-6.907755279,6.907755279,0.900487442,0.184279479,44,TRUE
FashionMNIST,deit_tiny_patch16_224,0.001,50,0.5,15.5250374,3.465735903,7.187992775,10.75641562,-6.907755279,6.907755279,0.92834019,0.209025151,22,TRUE
