dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,4.837599359,8.388917618,-5.298317367,10.81977828,0.832711921,-1.480307033,81,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,5.033768605,8.612071646,-5.298317367,10.81977828,0.844697149,-1.459497504,93,TRUE
CIFAR10,0.005,100,0.1,13.65891523,3.465735903,3.330159176,6.896643833,-5.298317367,10.81977828,0.836490363,-1.499268438,51,TRUE
CIFAR10,0.005,100,0.1,12.30157372,3.465735903,1.777720493,5.386146921,-5.298317367,10.81977828,0.835772139,-1.528234679,52,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,5.017568831,8.602019262,-5.298317367,10.81977828,0.832149606,-1.500343158,97,TRUE
CIFAR10,0.005,100,0.1,13.59708834,3.465735903,3.091765545,6.717089655,-5.298317367,10.81977828,0.835988766,-1.509070495,70,TRUE
CIFAR10,0.005,100,0.1,12.28248724,3.465735903,3.15655373,6.715145588,-5.298317367,10.81977828,0.833419291,-1.510679398,49,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,4.625793124,8.197582458,-5.298317367,10.81977828,0.82906786,-1.485840518,94,TRUE
CIFAR10,0.005,100,0.1,12.41915778,3.465735903,1.581399119,5.17765831,-5.298317367,10.81977828,0.8379658,-1.522403039,60,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,4.922077783,8.453247964,-5.298317367,10.81977828,0.843058114,-1.485608316,98,TRUE
CIFAR10,0.005,100,0.1,12.96906767,3.465735903,3.27843684,6.831832411,-5.298317367,10.81977828,0.833015245,-1.568528756,45,TRUE
CIFAR10,0.005,100,0.1,12.41915778,3.465735903,1.919404241,5.498398203,-5.298317367,10.81977828,0.83544163,-1.594325763,62,TRUE
CIFAR10,0.005,100,0.1,12.21345533,3.465735903,3.160590372,6.697672183,-5.298317367,10.81977828,0.851403843,-1.479803552,51,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,4.709019834,8.279342031,-5.298317367,10.81977828,0.844370397,-1.467743779,88,TRUE
CIFAR10,0.005,100,0.1,12.30157372,3.465735903,1.775757288,5.332341971,-5.298317367,10.81977828,0.835643959,-1.501668652,44,TRUE
CIFAR10,0.005,100,0.1,12.41915778,3.465735903,1.761381019,5.356759986,-5.298317367,10.81977828,0.83559992,-1.570831897,57,TRUE
CIFAR10,0.005,100,0.1,13.57884854,3.465735903,4.88306212,8.460854327,-5.298317367,10.81977828,0.82978925,-1.512987434,80,TRUE
CIFAR10,0.005,100,0.1,13.00684029,3.465735903,1.578936674,5.138761321,-5.298317367,10.81977828,0.835202028,-1.516468264,45,TRUE
CIFAR10,0.005,100,0.1,12.96607909,3.465735903,1.7313671,5.325158343,-5.298317367,10.81977828,0.830734539,-1.757076648,62,TRUE
CIFAR10,0.005,100,0.1,12.23699944,3.465735903,3.494867304,7.03732966,-5.298317367,10.81977828,0.837448329,-1.47685767,48,TRUE
CIFAR10,0.005,100,0.1,12.96607909,3.465735903,1.668993324,5.226362353,-5.298317367,10.81977828,0.835493224,-1.58998262,53,TRUE
CIFAR10,0.005,100,0.1,13.62736005,3.465735903,1.636524141,5.213311708,-5.298317367,10.81977828,0.836734304,-1.579859723,51,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,4.877999168,8.455401516,-5.298317367,10.81977828,0.840401515,-1.464363764,136,TRUE
CIFAR10,0.005,100,0.1,13.61812491,3.465735903,3.056005949,6.592318248,-5.298317367,10.81977828,0.842196302,-1.537496905,54,TRUE
CIFAR10,0.005,100,0.1,12.90482906,3.465735903,3.265607152,6.810618132,-5.298317367,10.81977828,0.841020083,-1.465257233,61,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,4.992587267,8.557902762,-5.298317367,10.81977828,0.831708514,-1.496257154,91,TRUE
CIFAR10,0.005,100,0.1,13.60817392,3.465735903,1.749103423,5.304699973,-5.298317367,10.81977828,0.840530527,-1.516026797,56,TRUE
CIFAR10,0.005,100,0.1,13.61812491,3.465735903,3.361142725,6.937188296,-5.298317367,10.81977828,0.832009237,-1.528818412,50,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,4.96518463,8.515906144,-5.298317367,10.81977828,0.84422046,-1.488811239,68,TRUE
CIFAR10,0.005,100,0.1,13.57884854,3.465735903,4.890687108,8.472067983,-5.298317367,10.81977828,0.843040361,-1.479713828,90,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,5.00534651,8.556600216,-5.298317367,10.81977828,0.840237295,-1.469642457,100,TRUE
CIFAR10,0.005,100,0.1,12.96906767,3.465735903,3.205149507,6.760285931,-5.298317367,10.81977828,0.830203229,-1.523403247,51,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,5.00564871,8.529984853,-5.298317367,10.81977828,0.834654875,-1.48034953,111,TRUE
CIFAR10,0.005,100,0.1,13.65891523,3.465735903,3.226225093,6.81550107,-5.298317367,10.81977828,0.832458597,-1.482618202,48,TRUE
CIFAR10,0.005,100,0.1,12.28248724,3.465735903,3.134242012,6.628776167,-5.298317367,10.81977828,0.834459383,-1.531182731,54,TRUE
CIFAR10,0.005,100,0.1,12.54850565,3.465735903,1.572046202,5.165972515,-5.298317367,10.81977828,0.836313929,-1.580254602,67,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,5.054234047,8.606162381,-5.298317367,10.81977828,0.84233073,-1.476284507,80,TRUE
CIFAR10,0.005,100,0.1,12.96906767,3.465735903,3.330035581,6.882744619,-5.298317367,10.81977828,0.834155255,-1.474621482,57,TRUE
CIFAR10,0.005,100,0.1,13.65891523,3.465735903,3.442056648,7.01515991,-5.298317367,10.81977828,0.837267316,-1.476077073,48,TRUE
CIFAR10,0.005,100,0.1,12.21345533,3.465735903,3.486545176,6.997026505,-5.298317367,10.81977828,0.832880803,-1.664556518,47,TRUE
CIFAR10,0.005,100,0.1,13.57884854,3.465735903,4.809275068,8.399903873,-5.298317367,10.81977828,0.833477828,-1.519874529,79,TRUE
CIFAR10,0.005,100,0.1,12.91511778,3.465735903,1.768370794,5.39658089,-5.298317367,10.81977828,0.834207122,-1.551738445,65,TRUE
CIFAR10,0.005,100,0.1,12.23699944,3.465735903,3.310166999,6.885136173,-5.298317367,10.81977828,0.835036951,-1.631358186,45,TRUE
CIFAR10,0.005,100,0.1,13.57884854,3.465735903,5.08059634,8.65402526,-5.298317367,10.81977828,0.828526918,-1.4915457,96,TRUE
CIFAR10,0.005,100,0.1,13.11176744,3.465735903,1.734674914,5.342684529,-5.298317367,10.81977828,0.833495751,-1.585539601,67,TRUE
CIFAR10,0.005,100,0.1,12.90482906,3.465735903,2.929655886,6.517418368,-5.298317367,10.81977828,0.839036206,-1.560984106,58,TRUE
CIFAR10,0.005,100,0.1,12.96906767,3.465735903,3.092035829,6.73545848,-5.298317367,10.81977828,0.833833324,-1.489498482,53,TRUE
CIFAR10,0.005,100,0.1,13.00684029,3.465735903,1.699593665,5.278581041,-5.298317367,10.81977828,0.833979236,-1.637119887,49,TRUE
CIFAR10,0.005,100,0.1,12.28248724,3.465735903,3.258748082,6.819307382,-5.298317367,10.81977828,0.836784592,-1.597927757,66,TRUE
CIFAR10,0.005,100,0.1,13.65891523,3.465735903,3.342526368,6.88539644,-5.298317367,10.81977828,0.835024125,-1.480730386,60,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,4.889614543,8.464393433,-5.298317367,10.81977828,0.849825409,-1.483956538,123,TRUE
CIFAR10,0.005,100,0.1,12.21345533,3.465735903,3.205173789,6.831253215,-5.298317367,10.81977828,0.837145831,-1.542108738,48,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,4.754189453,8.291497561,-5.298317367,10.81977828,0.83393999,-1.471017892,134,TRUE
CIFAR10,0.005,100,0.1,12.21345533,3.465735903,3.551101027,7.084932149,-5.298317367,10.81977828,0.84119168,-1.570179568,50,TRUE
CIFAR10,0.005,100,0.1,13.59708834,3.465735903,3.359113231,6.927270928,-5.298317367,10.81977828,0.831912327,-1.528132398,56,TRUE
CIFAR10,0.005,100,0.1,12.19259219,3.465735903,5.076298316,8.607485583,-5.298317367,10.81977828,0.845596421,-1.465518565,149,TRUE
CIFAR10,0.005,100,0.1,12.28248724,3.465735903,3.105216856,6.634805867,-5.298317367,10.81977828,0.837655102,-1.55416526,42,TRUE
CIFAR10,0.005,100,0.1,12.92670366,3.465735903,3.258965338,6.862613699,-5.298317367,10.81977828,0.835362424,-1.666314242,43,TRUE
CIFAR10,0.005,100,0.1,13.57884854,3.465735903,4.799639622,8.360763538,-5.298317367,10.81977828,0.840826141,-1.465790936,92,TRUE
CIFAR10,0.005,100,0.1,13.59708834,3.465735903,3.150593432,6.655198442,-5.298317367,10.81977828,0.830379186,-1.479013198,68,TRUE
CIFAR10,0.005,100,0.1,12.9499367,3.465735903,1.676215503,5.23827132,-5.298317367,10.81977828,0.832849703,-1.581442131,64,TRUE
CIFAR10,0.005,100,0.1,12.41915778,3.465735903,1.659630172,5.28067173,-5.298317367,10.81977828,0.835989386,-1.46962652,56,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,5.030780662,8.581382101,-5.298317367,10.81977828,0.839876656,-1.472582204,140,TRUE
CIFAR10,0.005,100,0.1,12.96906767,3.465735903,3.301254217,6.835405605,-5.298317367,10.81977828,0.838450738,-1.579395517,51,TRUE
CIFAR10,0.005,100,0.1,13.65906491,3.465735903,1.75130145,5.361131777,-5.298317367,10.81977828,0.83407926,-1.493640118,67,TRUE
CIFAR10,0.005,100,0.1,13.63804041,3.465735903,1.922769003,5.457401582,-5.298317367,10.81977828,0.833226563,-1.570118463,69,TRUE
CIFAR10,0.005,100,0.1,12.28248724,3.465735903,3.256432349,6.802373851,-5.298317367,10.81977828,0.832573083,-1.621859369,61,TRUE
CIFAR10,0.005,100,0.1,13.57884854,3.465735903,4.940387018,8.503588318,-5.298317367,10.81977828,0.834539178,-1.504631352,89,TRUE
CIFAR10,0.005,100,0.1,12.88571403,3.465735903,5.013230548,8.603906971,-5.298317367,10.81977828,0.834569397,-1.48032432,175,TRUE
CIFAR10,0.005,100,0.15,13.61991651,3.465735903,1.924751479,5.455818259,-5.298317367,10.81977828,0.840214759,-1.134990052,71,TRUE
CIFAR10,0.005,100,0.15,12.96607909,3.465735903,1.724322836,5.288729936,-5.298317367,10.81977828,0.835205234,-1.154087563,58,TRUE
CIFAR10,0.005,100,0.15,12.23699944,3.465735903,3.123936794,6.671631728,-5.298317367,10.81977828,0.833209257,-1.147758653,40,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.895031199,8.452880281,-5.298317367,10.81977828,0.844939609,-1.075591276,95,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,5.085158502,8.664579553,-5.298317367,10.81977828,0.836904882,-1.083690717,99,TRUE
CIFAR10,0.005,100,0.15,12.21345533,3.465735903,3.332235627,6.936369002,-5.298317367,10.81977828,0.836664391,-1.101571802,37,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,5.108175939,8.658263601,-5.298317367,10.81977828,0.851137194,-1.061370035,108,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.342169227,6.905000759,-5.298317367,10.81977828,0.834589991,-1.12965275,51,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.739114238,8.314910241,-5.298317367,10.81977828,0.835427568,-1.095395747,62,TRUE
CIFAR10,0.005,100,0.15,12.54850565,3.465735903,1.748736363,5.301284111,-5.298317367,10.81977828,0.835852656,-1.102819738,101,TRUE
CIFAR10,0.005,100,0.15,13.00237641,3.465735903,1.516268886,5.049390769,-5.298317367,10.81977828,0.838467129,-1.064537189,59,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.72323538,8.303118048,-5.298317367,10.81977828,0.838483416,-1.062234033,80,TRUE
CIFAR10,0.005,100,0.15,12.25696536,3.465735903,1.589768676,5.1727345,-5.298317367,10.81977828,0.836423739,-1.06839617,45,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.963752298,8.545560152,-5.298317367,10.81977828,0.837670784,-1.076115734,105,TRUE
CIFAR10,0.005,100,0.15,12.92685931,3.465735903,1.737493677,5.345384305,-5.298317367,10.81977828,0.834457934,-1.071565153,49,TRUE
CIFAR10,0.005,100,0.15,13.6022505,3.465735903,1.922377364,5.438221015,-5.298317367,10.81977828,0.84412206,-1.089958471,67,TRUE
CIFAR10,0.005,100,0.15,12.21345533,3.465735903,3.121695006,6.637252113,-5.298317367,10.81977828,0.839878406,-1.120561457,48,TRUE
CIFAR10,0.005,100,0.15,12.23699944,3.465735903,3.097064225,6.701677186,-5.298317367,10.81977828,0.828694217,-1.114736555,72,TRUE
CIFAR10,0.005,100,0.15,13.73304375,3.465735903,1.922851576,5.480098695,-5.298317367,10.81977828,0.832570387,-1.200477703,61,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.879672253,8.434657507,-5.298317367,10.81977828,0.838065942,-1.069621337,103,TRUE
CIFAR10,0.005,100,0.15,13.61812491,3.465735903,3.068182615,6.658890045,-5.298317367,10.81977828,0.838151121,-1.072705781,52,TRUE
CIFAR10,0.005,100,0.15,12.23699944,3.465735903,3.483179467,7.03096754,-5.298317367,10.81977828,0.842188805,-1.238844561,35,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.878771823,8.455289159,-5.298317367,10.81977828,0.831495525,-1.070154752,80,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.877126316,8.384339939,-5.298317367,10.81977828,0.835530031,-1.103987252,69,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.772085137,8.32523565,-5.298317367,10.81977828,0.835685309,-1.062842019,90,TRUE
CIFAR10,0.005,100,0.15,12.96906767,3.465735903,3.162761156,6.73711063,-5.298317367,10.81977828,0.831842699,-1.075830442,45,TRUE
CIFAR10,0.005,100,0.15,12.91511778,3.465735903,1.624707375,5.156998285,-5.298317367,10.81977828,0.833753473,-1.090328863,48,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.967788964,8.541426789,-5.298317367,10.81977828,0.838448882,-1.086953865,113,TRUE
CIFAR10,0.005,100,0.15,13.62736005,3.465735903,1.678724371,5.250276411,-5.298317367,10.81977828,0.836982521,-1.130616512,58,TRUE
CIFAR10,0.005,100,0.15,13.65906491,3.465735903,1.612572851,5.215900883,-5.298317367,10.81977828,0.834089717,-1.164546723,49,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.912333854,8.451122649,-5.298317367,10.81977828,0.843200326,-1.07670703,75,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,5.097375056,8.667991158,-5.298317367,10.81977828,0.844184893,-1.069975496,143,TRUE
CIFAR10,0.005,100,0.15,12.96906767,3.465735903,3.3883085,6.954762008,-5.298317367,10.81977828,0.835175861,-1.097149023,60,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.96936411,8.514530584,-5.298317367,10.81977828,0.838023349,-1.063885684,79,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.823936706,8.398722315,-5.298317367,10.81977828,0.834712097,-1.071213476,81,TRUE
CIFAR10,0.005,100,0.15,13.11176744,3.465735903,1.714848816,5.267834381,-5.298317367,10.81977828,0.836465367,-1.075196082,55,TRUE
CIFAR10,0.005,100,0.15,12.21345533,3.465735903,3.184339258,6.75779992,-5.298317367,10.81977828,0.836020698,-1.090540628,40,TRUE
CIFAR10,0.005,100,0.15,13.61991651,3.465735903,1.925210171,5.487365946,-5.298317367,10.81977828,0.839725117,-1.067182551,53,TRUE
CIFAR10,0.005,100,0.15,12.39083289,3.465735903,1.78741983,5.33262368,-5.298317367,10.81977828,0.833551797,-1.239683583,48,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.695890621,8.235988676,-5.298317367,10.81977828,0.834777283,-1.066944664,94,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.894112985,8.447050958,-5.298317367,10.81977828,0.834454622,-1.063298381,124,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.138751635,6.679425255,-5.298317367,10.81977828,0.835210302,-1.077854329,41,TRUE
CIFAR10,0.005,100,0.15,13.61991651,3.465735903,1.572235562,5.140482336,-5.298317367,10.81977828,0.832296179,-1.135388176,56,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.930615135,8.497571496,-5.298317367,10.81977828,0.834702164,-1.089958471,98,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.869968931,8.444884384,-5.298317367,10.81977828,0.834740035,-1.077787866,91,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.620861158,8.172595351,-5.298317367,10.81977828,0.847430957,-1.056069107,97,TRUE
CIFAR10,0.005,100,0.15,13.61991651,3.465735903,1.733597401,5.299483091,-5.298317367,10.81977828,0.83328853,-1.31459884,51,TRUE
CIFAR10,0.005,100,0.15,12.28248724,3.465735903,3.166727043,6.7628311,-5.298317367,10.81977828,0.835904539,-1.164577761,44,TRUE
CIFAR10,0.005,100,0.15,13.65891523,3.465735903,3.476237458,7.034801506,-5.298317367,10.81977828,0.833703653,-1.150653035,55,TRUE
CIFAR10,0.005,100,0.15,12.96607909,3.465735903,1.710872239,5.307183767,-5.298317367,10.81977828,0.841724377,-1.066764684,48,TRUE
CIFAR10,0.005,100,0.15,12.21345533,3.465735903,3.197875302,6.782285889,-5.298317367,10.81977828,0.82674871,-1.130021168,47,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.23820255,6.836891637,-5.298317367,10.81977828,0.833006331,-1.100761407,45,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.598517835,7.148937702,-5.298317367,10.81977828,0.829362096,-1.113221971,40,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.731137026,8.322615437,-5.298317367,10.81977828,0.843235927,-1.079489375,57,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.389361198,6.919554955,-5.298317367,10.81977828,0.838977685,-1.095902254,67,TRUE
CIFAR10,0.005,100,0.15,12.30157372,3.465735903,1.617135288,5.161185235,-5.298317367,10.81977828,0.834194492,-1.092613023,46,TRUE
CIFAR10,0.005,100,0.15,12.54850565,3.465735903,1.734223873,5.30121982,-5.298317367,10.81977828,0.834532968,-1.174757848,50,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,5.001562778,8.541144551,-5.298317367,10.81977828,0.835909087,-1.075541999,81,TRUE
CIFAR10,0.005,100,0.15,13.65891523,3.465735903,3.536085922,7.14280343,-5.298317367,10.81977828,0.83293906,-1.134707855,58,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.886024951,8.480122949,-5.298317367,10.81977828,0.841403539,-1.086339966,106,TRUE
CIFAR10,0.005,100,0.15,13.59708834,3.465735903,3.10500299,6.615123247,-5.298317367,10.81977828,0.834069113,-1.097468593,96,TRUE
CIFAR10,0.005,100,0.15,13.63804041,3.465735903,1.858882729,5.430567279,-5.298317367,10.81977828,0.834419638,-1.239686465,51,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.950994931,8.52618846,-5.298317367,10.81977828,0.838268978,-1.067904442,116,TRUE
CIFAR10,0.005,100,0.15,13.11176744,3.465735903,1.865456002,5.419135611,-5.298317367,10.81977828,0.835473579,-1.074123277,71,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.939285018,8.53449877,-5.298317367,10.81977828,0.831276053,-1.096749502,78,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.840014376,8.422186894,-5.298317367,10.81977828,0.844571851,-1.064658864,79,TRUE
CIFAR10,0.005,100,0.15,13.61991651,3.465735903,2.075432478,5.608776596,-5.298317367,10.81977828,0.835813794,-1.291774396,57,TRUE
CIFAR10,0.005,100,0.15,13.59708834,3.465735903,3.304989374,6.84655622,-5.298317367,10.81977828,0.829627853,-1.105842839,81,TRUE
CIFAR10,0.005,100,0.15,13.60817392,3.465735903,1.793135262,5.278045772,-5.298317367,10.81977828,0.834208675,-1.128586175,55,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.123494747,6.717070795,-5.298317367,10.81977828,0.834535349,-1.079436222,47,TRUE
CIFAR10,0.005,100,0.15,12.88571403,3.465735903,4.902002056,8.46409855,-5.298317367,10.81977828,0.831058091,-1.10955841,58,TRUE
CIFAR10,0.005,100,0.15,13.61812491,3.465735903,3.131595145,6.660368918,-5.298317367,10.81977828,0.836015738,-1.125887631,44,TRUE
CIFAR10,0.005,100,0.15,12.34761561,3.465735903,1.697812251,5.267744153,-5.298317367,10.81977828,0.846294125,-1.10385027,45,TRUE
CIFAR10,0.005,100,0.15,12.23389207,3.465735903,1.552188448,5.104694031,-5.298317367,10.81977828,0.832045758,-1.103074218,50,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,5.020074212,8.581722375,-5.298317367,10.81977828,0.829669037,-1.070682887,82,TRUE
CIFAR10,0.005,100,0.15,13.00237641,3.465735903,1.759858842,5.336623098,-5.298317367,10.81977828,0.836287585,-1.075901845,46,TRUE
CIFAR10,0.005,100,0.15,12.9499367,3.465735903,1.850368721,5.403756311,-5.298317367,10.81977828,0.839465736,-1.086828387,50,TRUE
CIFAR10,0.005,100,0.15,13.61991651,3.465735903,1.673921273,5.240145583,-5.298317367,10.81977828,0.834977368,-1.170281139,79,TRUE
CIFAR10,0.005,100,0.15,12.92685931,3.465735903,2.040825453,5.632433605,-5.298317367,10.81977828,0.836198631,-1.277176546,44,TRUE
CIFAR10,0.005,100,0.15,12.90482906,3.465735903,3.335122342,6.900215968,-5.298317367,10.81977828,0.837738872,-1.09863622,46,TRUE
CIFAR10,0.005,100,0.15,13.65906491,3.465735903,1.627062644,5.210560861,-5.298317367,10.81977828,0.833193713,-1.116946992,69,TRUE
CIFAR10,0.005,100,0.15,12.96906767,3.465735903,3.399908846,6.961608574,-5.298317367,10.81977828,0.839185996,-1.093841102,43,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,5.004539901,8.570195907,-5.298317367,10.81977828,0.841806164,-1.077519079,107,TRUE
CIFAR10,0.005,100,0.15,13.59708834,3.465735903,3.158217054,6.775153854,-5.298317367,10.81977828,0.828855348,-1.107912029,49,TRUE
CIFAR10,0.005,100,0.15,12.92670366,3.465735903,3.347484043,6.920648656,-5.298317367,10.81977828,0.837825317,-1.111196551,50,TRUE
CIFAR10,0.005,100,0.15,12.90482906,3.465735903,3.355906752,6.982802544,-5.298317367,10.81977828,0.831353819,-1.122148991,49,TRUE
CIFAR10,0.005,100,0.15,12.23699944,3.465735903,2.860511497,6.452527947,-5.298317367,10.81977828,0.833204594,-1.127760778,43,TRUE
CIFAR10,0.005,100,0.15,13.00237641,3.465735903,1.554355937,5.134682518,-5.298317367,10.81977828,0.836092619,-1.136074436,56,TRUE
CIFAR10,0.005,100,0.15,13.59708834,3.465735903,3.102330263,6.653812779,-5.298317367,10.81977828,0.830334082,-1.100900026,60,TRUE
CIFAR10,0.005,100,0.15,13.67576332,3.465735903,1.754054129,5.341479197,-5.298317367,10.81977828,0.83582785,-1.126210822,44,TRUE
CIFAR10,0.005,100,0.15,12.19259219,3.465735903,4.987707135,8.566585295,-5.298317367,10.81977828,0.838813746,-1.080312905,75,TRUE
CIFAR10,0.005,100,0.15,12.28248724,3.465735903,3.217009334,6.794831098,-5.298317367,10.81977828,0.834758659,-1.06667843,44,TRUE
CIFAR10,0.005,100,0.15,13.6022505,3.465735903,1.751896252,5.275313802,-5.298317367,10.81977828,0.840012529,-1.09538434,51,TRUE
CIFAR10,0.005,100,0.15,12.21345533,3.465735903,3.636579291,7.180357119,-5.298317367,10.81977828,0.8371897,-1.104085505,53,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,5.101237861,8.669667551,-5.298317367,10.81977828,0.836032375,-1.091356182,80,TRUE
CIFAR10,0.005,100,0.15,13.63804041,3.465735903,1.455932571,5.020848343,-5.298317367,10.81977828,0.833227081,-1.127088109,58,TRUE
CIFAR10,0.005,100,0.15,13.61812491,3.465735903,3.103141772,6.682452711,-5.298317367,10.81977828,0.836785728,-1.138398652,50,TRUE
CIFAR10,0.005,100,0.15,13.65891523,3.465735903,3.101084845,6.64615526,-5.298317367,10.81977828,0.836783043,-1.092471815,46,TRUE
CIFAR10,0.005,100,0.15,13.57884854,3.465735903,4.90714201,8.466127751,-5.298317367,10.81977828,0.834605824,-1.079675783,86,TRUE
CIFAR10,0.005,100,0.15,12.90482906,3.465735903,3.185556675,6.729047383,-5.298317367,10.81977828,0.836223944,-1.097402957,60,TRUE
CIFAR10,0.005,100,0.2,12.90482906,3.465735903,3.177646669,6.772301735,-5.298317367,10.81977828,0.832784702,-0.799403452,36,TRUE
CIFAR10,0.005,100,0.2,12.28248724,3.465735903,3.162458376,6.697006519,-5.298317367,10.81977828,0.838082957,-0.799672877,34,TRUE
CIFAR10,0.005,100,0.2,12.19259219,3.465735903,4.853981267,8.384877637,-5.298317367,10.81977828,0.843621816,-0.776869288,126,TRUE
CIFAR10,0.005,100,0.2,12.21345533,3.465735903,3.313594607,6.821961298,-5.298317367,10.81977828,0.828604481,-0.827901591,44,TRUE
CIFAR10,0.005,100,0.2,13.00237641,3.465735903,1.905789961,5.450554958,-5.298317367,10.81977828,0.832978138,-0.815049435,51,TRUE
CIFAR10,0.005,100,0.2,12.96607909,3.465735903,1.621939928,5.209033696,-5.298317367,10.81977828,0.836611515,-0.795488079,46,TRUE
CIFAR10,0.005,100,0.2,12.30157372,3.465735903,1.868459203,5.438048076,-5.298317367,10.81977828,0.838681009,-0.782132182,34,TRUE
CIFAR10,0.005,100,0.2,12.88571403,3.465735903,5.068628326,8.62357822,-5.298317367,10.81977828,0.840613953,-0.808725786,80,TRUE
CIFAR10,0.005,100,0.2,12.23389207,3.465735903,1.512010183,5.13094697,-5.298317367,10.81977828,0.835634345,-0.813800936,40,TRUE
CIFAR10,0.005,100,0.2,13.57884854,3.465735903,5.115705737,8.703863536,-5.298317367,10.81977828,0.838398368,-0.783435936,62,TRUE
CIFAR10,0.005,100,0.2,12.23699944,3.465735903,3.063870918,6.635183457,-5.298317367,10.81977828,0.844321309,-0.834359187,41,TRUE
CIFAR10,0.005,100,0.2,12.19259219,3.465735903,4.938205736,8.559062862,-5.298317367,10.81977828,0.835578209,-0.788672604,91,TRUE
CIFAR10,0.005,100,0.2,12.92670366,3.465735903,3.318962914,6.897714747,-5.298317367,10.81977828,0.831899875,-0.778738332,44,TRUE
CIFAR10,0.005,100,0.2,12.21345533,3.465735903,2.952637267,6.661679838,-5.298317367,10.81977828,0.83225085,-0.837016041,42,TRUE
CIFAR10,0.005,100,0.2,12.30157372,3.465735903,1.641204348,5.209680443,-5.298317367,10.81977828,0.832352707,-0.901362143,50,TRUE
CIFAR10,0.005,100,0.2,13.62736005,3.465735903,1.829919807,5.394153608,-5.298317367,10.81977828,0.837830887,-0.820138725,54,TRUE
CIFAR10,0.005,100,0.2,13.63804041,3.465735903,1.669180382,5.227547873,-5.298317367,10.81977828,0.83753418,-0.823748822,47,TRUE
CIFAR10,0.005,100,0.2,12.92685931,3.465735903,1.635491184,5.193913248,-5.298317367,10.81977828,0.831863349,-0.92030898,47,TRUE
CIFAR10,0.005,100,0.2,12.88571403,3.465735903,5.007595315,8.578441346,-5.298317367,10.81977828,0.833844406,-0.781043959,70,TRUE
